abstracts,ieee_keywords,author_keywords
"This article presents two supervised change detection algorithms (CDAs) based on convolutional neural networks (CNNs) that use stacks of coregistered wavelength-resolution (WR) synthetic aperture radar (SAR) images to detect changes in an image under monitoring. The additional information of a scene of interest provided by SAR image stacks can be explored to enhance the performance of CDAs. In particular, stacks of images with similar statistics can be obtained for ultrawideband (UWB) very high-frequency (VHF) SAR systems, as they produce images highly stable in time. The proposed CDAs can be summed up into four stages: difference image (DI) formation, semantic segmentation, clustering, and change classification. The CNN-GSP algorithm is based on a ground scene prediction (GSP) image, which is used as a reference to form a DI. A CNN-based model then analyzes the DI. The CNN-MDI algorithm feeds multiple DIs with identical monitored images to a CNN-based model, which will concurrently analyze their features. Tests with CARABAS-II data show that the proposed CDAs can outperform other state-of-the-art algorithms that also use stacks of WR-SAR images. Beyond that, the proposed algorithms outperformed a CNN-based CDA that does not use image stacks, which shows that CNN-based algorithms can use the additional information provided by stacks of SAR images to reduce false alarm occurrences while increasing the probability of detection of changes.","['Synthetic aperture radar', 'Radar polarimetry', 'Convolutional neural networks', 'Monitoring', 'Detection algorithms', 'Complexity theory', 'Ultra wideband technology']","['CARABAS-II', 'classification', 'convolutional neural network (CNN)', 'deep learning', 'remote sensing', 'semantic segmentation']"
"Sea-surface temperature (SST) images obtained by satellites contain noise and missing SSTs due to cloud covers. We propose a method for reconstructing denoised cloud-free SST images via deep-learning-based image inpainting. For denoizing, we use data-assimilation images to train a reconstruction network by considering the physical correctness of SSTs. For reconstruction stability, we introduce anomaly inpainting network , which does not directly complete missing SSTs but estimates the difference between the unobserved SSTs and the average SSTs. SSTs do not fluctuate much over a few days; thus, we can use recent average SSTs as a rough estimation of SSTs and can assume that the SST difference will be within a specific range. We conducted experiments to evaluate our method with satellite SST images and in situ SST data. The results indicate that our method with anomaly inpainting network qualitatively and quantitatively outperformed conventional SST image inpainting methods.","['Image reconstruction', 'Clouds', 'Satellites', 'Ocean temperature', 'Data models', 'Spatiotemporal phenomena', 'Training']","['Deep learning', 'inpainting', 'sea-surface temperature (SST)']"
"A recent publication claims that closure phases in SAR interferometry bear no relationship to physical changes of the scatterer, but only to the statistical properties of the averaged pixels. We disprove this claim with a simple counterexample and remind the reader of cases in which closure phases indicate a clear physical content, including the exploitation of closure phases in other fields.","['Moisture', 'Synthetic aperture radar', 'Interferometry', 'Scattering', 'Imaging', 'Image color analysis', 'Sociology']","['Closure phase', 'SAR interferometry']"
"For numerous applications in image registration, sub-pixel translation estimation is a fundamental task, and increasing attention has been given to methods based on image phase information. However, we have found that none of these methods is universal. In other words, for any one of these methods, we can always find some image pairs which will not be well matched. In this paper, by introducing the cyclic shift matrix (CSM), we present a new model for the translation matching problem and derive a least squares solution for the model. In addition, by repeatedly applying the CSM to the matching image, an iterative CSM method is proposed to further improve the matching accuracy. Furthermore, we show that the traditional phase-based matching algorithms can only achieve an exact solution when there is a cyclic shift relationship between the images to be matched. The proposed method is evaluated using simulated and real images and demonstrates a better performance in both accuracy and robustness compared with the state-of-the-art methods.","['Correlation', 'Matrix decomposition', 'Tools', 'Estimation', 'Iterative methods', 'Frequency-domain analysis', 'Optimization']","['Cyclic shift matrix (CSM)', 'phase correlation', 'sub-pixel translation']"
"Synthetic aperture radar (SAR) interferometry is a well-established technique for producing high-resolution digital elevation models (DEMs) of the Earth’s surface and measuring displacements on different time scales. Observations of SAR interferograms, however, show that azimuth ambiguities can be coherently imaged and may lead to phase biases and coherence losses that significantly degrade the interferometric performance. Whereas imposing very low ambiguity levels may represent a severe design constraint for a spaceborne SAR system, a slight variation of the pulse repetition interval (PRI) is a new, simple, yet effective technique to decorrelate ambiguities, which, in turn, reduces the phase biases and coherence losses without substantially affecting the imaged swath width. An additional benefit of the PRI variation is that range ambiguities also become decorrelated. This article addresses two cases. For the repeat-pass case, slightly different pulse repetition frequencies (PRFs) can be used for the two acquisitions, and the minimum required PRF difference can be analytically derived resorting to the power spectral density of the ambiguous signals. For the single-pass case, a slight variation of the PRI during the common acquisition is an effective solution in case an along-track baseline is present. In particular, a square wave PRI variation scheme outperforms sinusoidal or random ones. Finally, simulations using TanDEM-X data are presented to show the improvement in interferogram and DEM quality resulting from ambiguity decorrelation. This work is relevant for the design of future spaceborne interferometric SAR systems and for the enhanced exploitation of current ones.","['Azimuth', 'Decorrelation', 'Coherence', 'Synthetic aperture radar', 'Autocorrelation', 'Interferometry', 'Spaceborne radar']","['Azimuth ambiguities', 'interferometry', 'microwave remote sensing', 'synthetic aperture radar (SAR)']"
"Seismic interpretation is a fundamental approach for obtaining static and dynamic information about subsurface reservoirs, such as geological faults/salt bodies and associated fluid types and distribution. Due to the exponential growth in seismic data volume and considerable uncertainty in manual interpretation, deep learning (DL) algorithms have been introduced to assist seismic interpretation. Our investigation of the trained neural networks suggests that they underperform on seismic data with different noise characteristics. One of the main issues is that the noise patterns of seismic data are highly inconsistent due to many factors, including geological features, sampling parameters, and human intervention. To address this problem, we propose a noise pattern transfer (NPT) framework to transfer or remove seismic noise style between datasets by treating noise patterns as styles of image, which can also improve the generality of automatic seismic interpretation algorithms. Extensive experiments on three synthetic datasets and two field seismic datasets demonstrate the promising performance of our proposed NPT approach. Pairs of clean and stylized seismic data are generated by extending the use of the neural style transfer algorithm beyond the artistic domain. We then demonstrate how our method achieves superior noise pattern transferability between datasets and denoising performance on field datasets. Associated improvements in accuracy and generalization of the neural-network-based fault recognition tasks successfully demonstrate the practicality of our NPT approach. The source code is made publicly available online at https://github.com/Magnomic/npt-code .","['Noise reduction', 'Data models', 'Transfer learning', 'Task analysis', 'Neural networks', 'Geology', 'Computational modeling']","['Convolutional neural networks (CNNs)', 'deep learning (DL)', 'image processing', 'neural style transfer (NST)', 'seismic image']"
"Vertically and horizontally inhomogeneous distributions of hydrometeors are often observed in precipitating clouds. The 3-D characteristics can then cause errors in the passive microwave rainfall measurements with the current off-nadir viewing sensors' specifications. This result is due to the fact that the same surface rainfall could be associated with different amounts of hydrometeors depending on the sensors' viewing paths. In this paper, we confirmed that the plane-parallel radiative treatment to the atmosphere leaves a notable deficiency in the microwave radiometric signatures, particularly at the higher frequency channels for different viewing directions when largely inhomogeneous precipitating clouds are accompanied by significant ice particles. The mean differences between the two brightness temperature fields with two opposite azimuthal viewing directions were up to approximately 40 °K for the vertically polarized channel at 85.5 GHz in the case study. The impact of the 3-D effect on the passive microwave rainfall estimations was also examined by synthetic retrievals employing a Bayesian methodology. The results showed that the uncertainty in the rainfall estimations due to the 3-D effect depended on the viewing directions considered in the a priori information. It was also found that taking more viewing angles or the azimuth angles in the a priori information into consideration tended to moderate the retrieval difference that resulted from the different viewing directions. In addition, the retrieval uncertainty related to the 3-D effect appeared to be more significant for heavy rainfall cases with large amounts of ice particles, as expected.","['Brightness temperature', 'Clouds', 'Solid modeling', 'Atmospheric modeling', 'Microwave FET integrated circuits', 'Microwave integrated circuits', 'Microwave measurement']","['Passive microwave remote sensing', 'precipitation', '3-D effect', '3-D radiative transfer']"
"Synthetic aperture radar (SAR) is a well-established technique for observing the Earth on a global scale. As applications become more demanding, it is desirable to overcome the limitations imposed by the SAR principle, one of which is the tradeoff between the swath width and the instantaneous azimuth bandwidth, determining the resolution. Recombination of multiple channels with displaced phase centers has been proposed as a convenient way to create high resolution wide-swath images. We analyze various approximations made in the channel transfer functions and their impact on the reconstruction result using examples inspired by current imaging modes of the TerraSAR-X and TanDEM-X missions. In order to do so, we introduce an efficient method to assess the quality of reconstruction filters for an arbitrary number of channels without the need of full time-domain simulations.","['Synthetic aperture radar', 'Silicon', 'Azimuth', 'Bandwidth', 'Transfer functions', 'Image resolution', 'Image reconstruction']","['Radar signal processing', 'signal reconstruction', 'spaceborne radar', 'synthetic aperture radar (SAR)']"
"Despite the plethora of successful super-resolution (SR) reconstruction (SRR) models applied to natural images, their application to remote sensing imagery tends to produce poor results. Remote sensing imagery is often more complicated than natural images, has its peculiarities such as being of lower resolution, contains noise, and often depicts large textured surfaces. As a result, applying nonspecialized SRR models like the enhanced SR generative adversarial network (ESRGAN) on remote sensing imagery results in artifacts and poor reconstructions. To address these problems, we propose a novel strategy for enabling an SRR model to output realistic remote sensing images: instead of relying on feature-space similarities as a perceptual loss, the model considers pixel-level information inferred from the normalized digital surface model (nDSM) of the image. This allows the application of better-informed updates during the training of the model which sources from a task (elevation map inference) that is closely related to remote sensing. Nonetheless, the nDSM auxiliary information is not required during production, i.e., the model infers an SR image without additional data. We assess our model on two remotely sensed datasets of different spatial resolutions that also contain the DSMs of the images: the Data Fusion 2018 Contest (DFC2018) dataset and the dataset containing the national LiDAR flyby of Luxembourg. We compare our model with ESRGAN, and we show that it achieves better performance and does not introduce any artifacts in the results. In particular, the results for the high-resolution DFC2018 dataset are realistic and almost indistinguishable from the ground-truth images.","['Remote sensing', 'Task analysis', 'Image reconstruction', 'Training', 'Spatial resolution', 'Superresolution', 'Loss measurement']","['Deep learning (DL)', 'normalized digital surface model (nDSM)', 'perceptual loss', 'remote sensing', 'super-resolution (SR) reconstruction (SRR)']"
"Estimates of cloud droplet effective radius (re) and optical thickness (τ) can be derived using reflected sunlight in a visible non-absorbing channel combined with reflectances from a near IR channel that is absorbing [e.g., the bispectral method (BSM)]. Discrepancies between BSM-estimatedreand collocated in situ measurements are commonly attributed to a violation of the assumptions used in the BSM algorithm such as plane parallel geometry, and a single mode droplet size distribution (DSD). This research uses Markov chain Monte Carlo (MCMC) experiments to examine the impact of precipitation on BSM-retrievedrenear optical cloud top by comparing the retrievals and associated uncertainties obtained from two types of experiments assuming a unimodal or bimodal drop size distribution. Where rain is present, BSM-retrievedreoverestimates the true cloud modere. Moreover, there is no longer a unique measure ofrewithin the precipitating liquid-phased clouds, resulting in a substantial increase in retrieval uncertainties. This leads to a corresponding loss of information on the total number concentration and liquid water content (LWC) near the cloud top. It is found thatrebiases are not strongly correlated with properties exclusively pertaining to rain, such as rain water content (RWC) or precipitation rates, but tend to be a function of the ratio between rain and cloud water content (CWC) and the cloud total number concentration. These results highlight the need for additional independent information such as from an active or passive microwave sensor that can identify the presence of precipitation and constrain additional aspects of bimodal droplet distributions.","['Clouds', 'Rain', 'Cloud computing', 'Optical variables measurement', 'Computational modeling', 'Satellites', 'Optical sensors']","['Bayesian methods', 'cloud microphysics', 'cloud remote sensing', 'error analysis', 'Moderate Resolution Imaging Spectroradiometer (MODIS)']"
"Supercooled liquid clouds are very frequent in high-latitude regions. In addition to their substantial effect on visible and infrared radiation, they affect the signal of millimeter radars by producing nonnegligible attenuation. Such attenuation must be properly corrected if the information of millimeter radars is used in quantitative retrievals for inferring ice microphysical properties. This study proposes a multisensor scheme for refining the vertical distribution of supercooled liquid water content (SLWC) compared to state-of-the-art methods that equipartition the liquid water path measured by microwave radiometer to all pixels identified as cloudy by the radars and warmer than −40 °C. Our methodology is applicable in high-latitude, mixed-phase environments based on the synergy between radar and lidar binary cloud phase masking, microwave radiometer, and radio sounding observations. The technique is demonstrated via data collected by the U.S. Department of Energy (DoE) Atmospheric Radiation Measurement (ARM) Program climate research facility at the North Slope of Alaska (NSA) and compared with the state-of-the-art methods. Path integrated attenuation (PIA) at W- and G-band frequencies (>95 GHz) is then assessed. Results indicate that the different in-cloud distributions of the liquid condensate lead to round-trip PIA discrepancies of cloudy volumes that range in [2, 5] dB at W- and G-band frequencies. These differences far exceed those encountered when changing some of the algorithm’s arbitrary assumptions and weighting functions.","['Clouds', 'Radar', 'Liquids', 'Attenuation', 'Microwave radiometry', 'Laser radar', 'Ice']","['Attenuation measurement', 'clouds', 'electromagnetics for remote sensing', 'lidar data', 'radar data']"
"Because of the imaging mechanism complexity of long-linear-array and wide-swath whisk-broom thermal infrared spectrometer (TIS) of the first Sustainable Development Goals Satellite (SDGSAT-1), how to achieve a high geometric positioning accuracy (GPA) becomes the core factor in subsequent geometric quantitative applications. Here, in this article, a three-step in-orbit geometric calibration (GC) strategy comprising the estimations of exterior orientation parameters (EOPs), interior orientation parameters (IOPs), and scanning compensation parameters (SCPs) is proposed to correct the geo-location displacements for whisk-broom TIS. First, in accordance with the optical-mechanical structure and pinhole imaging theory, we establish the rigorous geometric positioning model (RGPM) of TIS and analyze the error resources term-by-term along the error propagation link elaborately. Second, the corresponding rigorous geometric calibration model (RGCM) is constructed in detail based on the 2-D look-angle model and the generalized bias correction matrix. Especially for eliminating the systematic nonlinear errors in the scanning direction, a fifth-degree polynomial is put forward to be employed to fit and compensate for the angular measurement errors of the scanning mirror. Finally, a three-step estimation method is presented to estimate the calibration parameters with ground control points (GCPs). Experimental results based on the spatial references of Landsat 8 panchromatic images and version 2 of advanced spaceborne thermal emission and reflection radiometer (ASTER) global digital elevation model (GDEM2) show that the GPA of the proposed method in along-track and cross-track directions can be better than 1.0 pixels for all three bands, which makes a great sense for associated geometric measurements.","['Calibration', 'Cameras', 'Payloads', 'Satellites', 'Stars', 'Spatial resolution', 'Optical sensors']","['Geometric calibration (GC)', 'geometric positioning accuracy (GPA)', 'rigorous geometric positioning model (RGPM)', 'Sustainable Development Goals Satellite (SDGSAT-1)', 'whisk-broom']"
"Groundwater depletion is one of the serious geoenvironmental issues causing ground subsidence, which damages buildings, infrastructures, and causes loss of life. The quantitative and qualitative evaluation of groundwater variability requires multiple approaches to measure hydraulic head level and geodetic deformation. In this study, we have made efforts to integrate multiple hierarchical space-borne data, including Gravity Recovery and Climate Experiment (GRACE), Sentinel-1 interferometric synthetic aperture radar (InSAR), and geological and hydrological data, to quantify subsidence in Chandigarh city and its surroundings. First, we conducted New-Small BAseline Subsets (NSBASs) and pointwise persistent scatterer (PS) InSAR techniques in parallel, using three-year Sentinel-1 data showing a vertical subsidence up to 120 mm/year around fluvial sediment deposits. Furthermore, correlation analysis of hydraulic/climatic measurements clearly shows the subsidence associated with the groundwater depletion. The pattern of PS points shows the instability of structures associated with the ground subsidence over the central city areas. The monumental architectures designed by Le Corbusier in the northern sectors are outside of the main subsidence area. In the target area, the magnitude of subsidence and surface deformation due to groundwater depletion depends on the subsurface geophysical environment and the anthropogenic activities within the region and surroundings. The results provided a case of monitoring scheme using multiresolution satellite data about the subsidence and associated consequences due to groundwater depletion.","['Urban areas', 'Deformation', 'Time series analysis', 'Buildings', 'Monitoring', 'Orbits', 'Sediments']","['Groundwater depletion', 'interferometric synthetic aperture radar (InSAR)', 'risk assessment', 'subsidence', 'time series analysis']"
"Freeze/thaw (FT) processes at the earth’s surface can have a considerable effect on global carbon, energy, and hydrologic cycles. Therefore, an accurate representation of FT is valuable to adequately monitor and model these processes. In this study, we assess the relationship between satellite-based FT products and modeled surface and soil temperatures over North America. In addition, hourly land surface temperature (LST) from the Geostationary Operational Environmental Satellite (GOES) system is also compared to FT classifications. Utilizing the higher spatial resolution temperatures (~5 km), we assess subgrid-scale variability and its relationship to coarser microwave FT classifications (>25 km). We also examine product agreement and subpixel characteristics across the land cover, climate, and topography. FT classifications are shown to vary widely depending on these variables, leading to an ambiguous definition of frozen and thawed states. Our results suggest that current products can characterize FT transitions with consistent subfreezing surface characteristics in far northern regions (>50 °N). However, uncertainty associated with FT classifications is shown to increase considerably as latitude decreases. Our results also suggest that fractional FT products, utilizing data inputs, such as LST, would provide a considerable improvement in mountainous regions with high intergrid cell heterogeneity, in regions characterized by ephemeral FT events (i.e., regions < 40 °N), as well as during freeze and thaw onset periods. This study also provides insight to improving the representation of surface FT state by providing a clearer definition of the subpixel scale temperature characteristics that govern existing frozen classifications.","['Land surface temperature', 'Land surface', 'Surface topography', 'Ocean temperature', 'Temperature sensors', 'Surface treatment', 'Sea surface']","['Earth observing systems', 'geoscience', 'North America', 'passive microwave remote sensing']"
"Radio-echo sounding (RES) reveals patches of high backscatter in basal ice units, which represent distinct englacial features in the bottom parts of glaciers and ice sheets. Their material composition and physical properties are largely unknown due to their direct inaccessibility but could provide significant information on the physical state as well as on present and past processes at the ice-sheet base. Here, we investigate the material properties of basal ice units by comparing measured airborne radar data with synthetic radar responses generated using electromagnetic (EM) forward modeling. The observations were acquired at the onset of the Jutulstraumen Ice Stream in western Dronning Maud Land (DML) (East Antarctica) and show strong continuous near-basal reflections of up to 200-m thickness in the normally echo-free zone (EFZ). Based on our modeling, we suggest that these high-backscatter units are most likely composed of point reflectors with low dielectric properties, suggesting thick packages of englacial entrained debris. We further investigate the effects of entrained particle size, and concentration in combination with different dielectric properties, which provide useful information to constrain the material composition of radar-detected units of high backscatter. The capability and application of radar wave modeling in complex englacial environments is therefore a valuable tool to further constrain the composition of basal ice and the physical conditions at the ice base.","['Ice', 'Radar', 'Backscatter', 'Antarctica', 'Dielectrics', 'Sediments', 'Atmospheric modeling']","['Antarctic ice sheet', 'basal freeze-on', 'basal ice', 'electromagnetic (EM) forward modeling', 'gprMax', 'ice accretion', 'Jutulstraumen ice stream', 'radio-echo sounding (RES)', 'sediment entrainment']"
"Interferometric synthetic aperture radar (InSAR) is a promising tool for the retrieval of snow water equivalent (SWE) from space. Due to refraction, the interferometric phase changes with snow depth and density, which is exploited by the InSAR method. While the method was first proposed two decades ago, qualitative research using experimental data analyzing factors affecting retrieval performance remains scarce. In this work, a tower-based 1–10-GHz, fully polarimetric SAR with InSAR capabilities was used to analyze the effect of meteorological events (air temperature, precipitation intensity, and wind) on the observed temporal decorrelation of interferometric image pairs at L-, S-, C-, and X-bands. These factors were found to be causes of decorrelation in snow, being the temperature the critical variable in the case of snowmelt events. Of the analyzed bands, the L-band presented the best coherence conservation properties. In addition, the phase change between pairs with sufficient coherence was applied to generate estimates of changes in SWE, studying the retrieval errors at different bands and over different temporal baselines. SWE accumulation was calculated from 6 h up to 12 days’ temporal baseline over a nonvegetated area. SWE accumulation profiles were successfully reconstructed for short temporal baselines and low frequencies, while an increase in the retrieval error was observed for high frequencies and long temporal baselines, indicating the limitations of higher frequencies for repeat-pass InSAR retrieval. The analysis was also reproduced over a forested area at the L-band with similar results as to the nonvegetated area.","['Snow', 'Temperature measurement', 'Coherence', 'Synthetic aperture radar', 'Microwave radiometry', 'Decorrelation', 'Radar']","['Decorrelation', 'interferometric synthetic aperture radar (InSAR)', 'SAR', 'snow water equivalent (SWE)', 'snow', 'Sodankylä SAR (SodSAR)', 'temporal coherence']"
"This work develops a method by which a kilometer-spaced array of Global Navigation Satellite System (GNSS) scintillation receivers can be used to estimate the ionospheric irregularity layer height and thickness and associated uncertainties on those estimates. Spectra of filtered signal power and phase data are used to estimate these quantities by comparing the observed ratio of the log of the power spectrum to the phase spectrum with the Rytov weak scatter theoretical ratio. A Monte Carlo simulation of noise on the input signal and the irregularity drift velocity is used to quantify the error in estimates of height and thickness. The method is tested using data from the Scintillation Auroral Global Positioning System (GPS) Array (SAGA) sited in the auroral zone at Poker Flat Research Range, Alaska. For the 30-min scintillation period studied, the technique identifies ionospheric scattering from a thick F layer, which correlates well with on-site incoherent scatter radar measurements of peak electron density, for an event previously identified in the literature as likely due to F layer.","['Global navigation satellite system', 'Scattering', 'Receivers', 'Arrays', 'Global Positioning System', 'Satellite broadcasting', 'Plasmas']","['Geophysical signal processing', 'Global Navigation Satellite System (GNSS)', 'Global Positioning System (GPS)', 'ionosphere', 'measurement uncertainty', 'radiowave propagation', 'scintillation']"
"Variations in water levels of seasonally ice-covered subarctic lakes are indicators of environmental and climatic change. Satellite altimetry enables remote sensing of these lakes, but the lake phenology is problematic as radar reflection surfaces include water, snow, and ice. Reflection from multiple surfaces gives rise to two-peak waveforms across ice-covered lakes. Misinterpretation of the altimetric height has caused extracted water levels to be low compared with gauge data. In this study, a modified retracker is used to determine heights from the first altimetric subwaveform. Using in situ snow depth and ice thickness, the first reflection surface is shown to correspond closely to the snow/ice interface when the lake is frozen. The modified retracker is applied to the Great Bear Lake (GBL), Great Slave Lake (GSL), and Lake Athabasca (ATL) of the Mackenzie River Basin for the period 1992–2020. Standard deviations (Std) of differences between lake levels from Jason-2 waveforms and in situ data across GBL and GSL are 0.06 m with the new methodology compared with 0.11 and 0.08 m, respectively, using the standard Ice retracker. With an Std of 0.11 m between altimetric and gauge lake levels, TOPEX/Poseidon is less accurate than the combined Jason missions (Std: 0.07 m).","['Lakes', 'Ice', 'Altimetry', 'Snow', 'Rivers', 'Sea surface', 'Satellites']","['Lake level', 'Mackenzie River basin', 'reflection surface', 'satellite altimetry', 'seasonal ice-covered lake']"
"Surface albedo plays a key role in global climate modeling as a factor controlling the energy budget. Satellite observations were utilized to estimate surface albedo at global and regional scales with good precision over flat areas. However, because topography greatly complicates radiative transfer (RT) processes, estimating the albedo of rugged terrain with satellite data remains a challenge. In addition, albedo definitions over sloping terrain differ from that for flat areas. They include horizontal/horizontal sloped surface albedo (HHSA) and inclined/inclined sloped surface albedo (IISA). Methods for retrieving HHSA and IISA in mountains have not been well-explored. Here, we retrieved HHSA and IISA on sloping terrain from Landsat 8 using a direct estimation algorithm. We simulated a dataset of Landsat top-of-atmosphere (TOA) reflectance and surface albedo with discrete anisotropic radiative transfer (DART) model, for variable atmospheric, vegetation, soil, and topography properties. Then, we used artificial neural networks (ANNs) to derive an empirical relationship between TOA reflectance and surface albedo. The accuracy of our method was verified with in situ measurements: root mean squared error (RMSE) and bias equal to 0.029 and −0.010 for HHSA, and 0.023 and −0.001 for IISA, respectively. Several albedo results (HHSA, IISA, values without topographic consideration) were evaluated and compared. HHSA was found similar to albedo without topographic consideration, but IISA, considered as the “true albedo” for sloping terrain, showed large difference from them. This study demonstrated the feasibility of surface albedo estimation from Landsat TOA reflectance directly in rugged terrains and advanced our understanding of energy budget in mountains.","['Surface topography', 'Estimation', 'Atmospheric modeling', 'Remote sensing', 'Reflectivity', 'Satellites', 'Surfaces']","['Artificial neural network (ANN)', 'direct estimation algorithm', 'Landsat', 'discrete anisotropic radiative transfer (DART)', 'sloping terrain', 'surface albedo']"
"This article considers the 3-D collaborative trajectory optimization (CTO) of multiple unmanned aerial vehicles to improve multitarget tracking performance with an asynchronous angle of arrival measurements. The predicted conditional Cramér–Rao lower bound is adopted as a performance measure to predict and subsequently control tracking error online. Then, the CTO problem is cast as a time-varying nonconvex problem subjected to constraints arising from dynamic and security (height, collision, and obstacle/target/threat avoidance). Finally, a comprehensive solution method (CSM) is presented to tackle the resulting problem, according to its unique structures. Specifically, if all security constraints are inactive, the CTO can be simplified as a nonconvex problem with convex dynamic constraints, which can be solved by the nonmonotone spectral projected gradient (NSPG) method. Oppositely, an alternating direction penalty method (ADPM) is presented to solve the CTO problem with some positive security constraints. The ADPM introduces auxiliary vectors to decouple the complex constraints and separates the CTO into several subproblems and tackles them alternately, while locally adjusting the penalty factor at each iteration. We show the subproblem w.r.t. the position vector is nonconvex but with convex constraints, which can be efficiently solved by the NSPG method. The subproblems w.r.t. the auxiliary vectors are separable and have closed-form solutions. Simulation results demonstrate that the CSM outperforms the unoptimized method in terms of tracking performance. Besides, the CSM achieves the near-optimal performance provided by the genetic algorithm with much lower computational complexity.","['Target tracking', 'Sensors', 'Three-dimensional displays', 'Security', 'Location awareness', 'Time measurement', 'Collision avoidance']","['Asynchronous target tracking', 'passive sensor', 'resource allocation', 'trajectory optimization (TO)', 'unmanned aerial vehicle (UAV)']"
"Motivated by the state-of-the-art optical sensing and image processing technologies, remote urban sensing (RUS) has emerged as a powerful sensing paradigm to capture abundant visual information about the urban environment for intelligent city monitoring, planning, and management. In this article, we focus on a classification and super-resolution coupling (CSC) problem in RUS applications, where the goal is to explore the interdependence between two critical tasks (i.e., classification and super-resolution ) to concurrently boost the performance of both the tasks. Two fundamental challenges exist in solving our problem: 1) it is challenging to obtain accurate classification results and generate high-quality reconstructed images without knowing either of them a priori and 2) the noise embedded in the image data could be amplified infinitely by the complex interdependence and coupling between the two tasks. To address these challenges, we develop SCLearn , a novel deep convolutional neural network architecture, to couple the classification task with the super-resolution task in an integrated learning framework to concurrently boost the performance of both the tasks. The evaluation results on a real-world RUS application over two different cities in Europe (Barcelona and Berlin) show that SCLearn consistently outperforms the state-of-the-art baselines by simultaneously achieving better land usage classification accuracy and higher reconstructed image quality under various application scenarios.","['Task analysis', 'Superresolution', 'Sensors', 'Image reconstruction', 'Visualization', 'Convolutional neural networks', 'Satellites']","['Classification', 'integrated deep learning', 'smart urban sensing', 'super-resolution']"
"This study aims at estimating the dry snow water equivalent (SWE) by using X-band synthetic aperture radar (SAR) data from the COSMO-SkyMed (CSK) satellite constellation. The time series of CSK acquisitions have been collected during the dry snow period in the Alto Adige test site, in the Italian Alps, during the winter seasons from 2013 to 2015 and from 2019 to 2021. The SAR data have been analyzed and compared with the in situ measurements to understand the X-band SAR sensitivity to SWE, which has been further assessed by dense media radiative transfer (DMRT) model simulations. The sensitivity analysis provided the basis for addressing the SWE retrieval from the CSK data, by exploiting two different machine learning (ML) techniques, namely, artificial neural networks (ANNs) and support vector regression (SVR). To ensure statistical independence of training and validation processes, the algorithms are trained and tested using SWE predictions of the fully distributed snow model AMUNDSEN as reference data and are subsequently validated on the experimental dataset. Due to its influence on the CSK estimates, the effect of forest canopy was accounted for in the analysis. Depending on the algorithm, the validation resulted in a correlation coefficient 0.78\le R \le0.91and a root-mean-square error (RMSE) 55.5 mm \leRMSE \le87.4mm between estimated and in situ SWE. Further analysis and validation are needed; however, the obtained results seem suggesting the CSK constellation as an effective tool for the retrieval of the dry SWE in alpine areas.","['Snow', 'Monitoring', 'Synthetic aperture radar', 'Training', 'Machine learning', 'Artificial neural networks', 'Time series analysis']","['Alpine environment', 'artificial neural networks (ANNs)', 'COSMO-SkyMed (CSK)', 'machine learning (ML)', 'snow depth (SD)', 'snow water equivalent (SWE)', 'support vector regression (SVR)', 'X-band synthetic aperture radar (SAR)']"
"During the melting season, predicting the daily sea ice concentration (SIC) of the Pan-Arctic at a subseasonal scale is strongly required for economic activities and a challenging task for current studies. We propose a deep-learning-based data-driven model to predict the 90 days SIC of the Pan-Arctic, named SICNet 90 . SICNet 90 takes the historical 60 days’ SIC and its anomaly and outputs the SIC of the next 90 days. We design a physically constrained loss function, normalized integrated ice-edge error (NIIEE), to constrain the SICNet90′soptimization by the spatial morphology of SIC. The satellite-observed SIC trains (1991–2011/1997–2017) and tests the model (2012/2018–2020). For each test year, a 90-day SIC prediction is made daily from May 1 to July 2. The binary accuracy (BACC) of sea ice extent (SIC>15%) and the mean absolute error (MAE) are evaluation metrics. Experiments show that SICNet 90 significantly outperforms the Climatology benchmark on 90 days prediction, with a BACC/MAE improvement/reduction of 5.41%/1.35%. The data-driven model shows a late-spring-early-summer predictability barrier (around June 20) and a prediction challenge (around July 10), consistent with SIC’s autocorrelation. The NIIEE loss optimizes the predictability barrier/challenge with a BACC increase of 4%. Using a 60 days historical SIC to predict 90 days SIC is better than a historical SIC of 30/90 days. The historical 2-m surface air temperature shows positive contributions to the prediction made from May 1 to mid-June, but negative contributions to the prediction made after mid-June. The historical sea surface temperature and 500 hp geopotential height show negative contributions.","['Predictive models', 'Atmospheric modeling', 'Sea ice', 'Numerical models', 'Arctic', 'Ocean temperature', 'Data models']","['Deep learning', 'Pan-Arctic', 'physically constrained loss function', 'sea ice concentration (SIC) prediction', 'subseasonal scale']"
