abstracts,ieee_keywords,author_keywords
"The estimation of the orientation of an object, and a human head in particular, can be defined by the Euler angles: the yaw, pitch and roll. The robust and drift-free estimation of those angles is usually achieved with the data from several sensors such as accelerometers, gyroscopes and magnetometers, processed with sensor fusion algorithms. However, wearable devices such as hearing instruments are rarely equipped with all those sensors, and might usually only have a single accelerometer embedded per device. While it is possible to retrieve a correct estimation of the roll and pitch using only a single accelerometer, estimating the yaw is a more challenging task as accelerations around the gravity vector cannot be detected by an accelerometer. In the context of binaural communication devices and spatial hearing, the yaw of the head is a key information that helps achieving dynamic binaural synthesis. This work proposes an algorithm that aims at estimating the yaw of a human head by using only two 3-axis accelerometers that are placed at each side of the head. The algorithm is evaluated with acceleration measurements of human subjects achieving a realistic task. The results suggest that the strategy used is promising as a good performance can be achieved for a majority of the measures as long as an individualized set of parameters can be selected. The results also suggest that the performance of the current implementation is sensitive to sensor displacement after calibration or a wrong estimation during initialization.","['Accelerometers', 'Sensors', 'Magnetic heads', 'Estimation', 'Tracking', 'Heuristic algorithms', 'Auditory system']","['Head-tracking', 'accelerometers', 'yaw', 'head movements']"
"The uncertainty introduced by the use of low-cost sensors (LCSs) in ad-hoc sensor networks is an ongoing concern that can be alleviated at the network level through a hybrid solution that relies on the use of reference nodes and reputation-based trust management. As reference nodes impose a significant expense, it is important to minimize their number while maximizing their impact on the reduction of uncertainty. This article presents a multidimensional analytical model developed through simulations that helps in predicting the extent of the decrease in uncertainty caused by an increase in the fraction of reference nodes in hybrid ad-hoc networks. The model shows that the marginal benefit of introducing reference nodes is much higher for networks with small fractions of such nodes, and quickly reaches near-saturation at about 5% of reference nodes, across all aspects of uncertainty.","['Sensors', 'Uncertainty', 'Ad hoc networks', 'Trust management', 'Sensor phenomena and characterization', 'Wireless sensor networks', 'Calibration']","['Hybrid ad-hoc sensor network', 'reference node', 'trust management', 'uncertainty']"
"This work presents an analysis of performance and multiple parameters of microelectromechanical system (MEMS) capacitive accelerometers in applications with large thermal variations and the effects of the soldering process on them. The proposed test consists of a thermal characterization phase performed between two mechanical calibrations. The test is performed on multiple units before and after the soldering process. Mechanical, thermal, and performance parameters are analyzed and compared among all tests. The ranges and relative variations of these characteristics, both during the soldering process and the tests, have been identified and characterized individually. Mechanical bias shows greater variability than other parameters in both the soldering process and thermal tests. On the contrary, the thermal characteristic parameters show great stability in all cases. The thermal drifts, which are the main source of error in environments with large thermal variations, are successfully compensated for using a model with only two characteristic parameters. According to the observed behaviors, negative thermal variations (toward cooler temperatures) might be more suitable for thermal calibration due to other effects, such as creep, taking place primarily at hotter temperatures. The creep effect at constant temperature is analyzed according to the Kelvin–Voigt model with promising results, and a possible link between thermal drift and creep effects is presented. Performance results are calculated in multiple compensation scenarios. Using the proposed compensation techniques, the average maximum error is reduced from over 70 to 7 mg and the uncertainty is also reduced to a third of the initial value.","['Sensors', 'Accelerometers', 'Micromechanical devices', 'Temperature sensors', 'Creep', 'Soldering', 'Calibration']","['Creep', 'microelectromechanical system (MEMS)', 'performance', 'soldering process', 'thermal drift', 'uncertainty']"
"The proliferation of vehicles and a subsequent increase in traffic accidents have led to a heightened focus on driving safety. As a result, various researchers have been examining ways to enhance driving safety in daily life by implementing smart car technology. In-vehicle sensing utilizing radar technology has emerged as a leading method for monitoring the driver’s health, emotions, and attention, owing to its numerous advantages over traditional sensors, including the ability to detect subjects through nonmetallic surfaces and the inherent privacy-preserving mechanisms. In recent years, in-vehicle sensing through radar has undergone significant advancements. This article aims to provide a comprehensive survey of the applications, system-level design, and signal processing of in-vehicle sensing through radar. The published works in this field are categorized into three main groups: occupancy detection, gesture recognition, and occupant status monitoring. This article will discuss the highlighted works and their respective advantages and limitations in terms of applications.","['Sensors', 'Monitoring', 'Radar', 'Vehicles', 'Temperature sensors', 'Temperature measurement', 'Estimation']","['dvanced driving assistant systems (ADASs)', 'artificial intelligence', 'drowsy/distracted driver detection', 'frequency-modulated continuous wave (FMCW) radar', 'gesture recognition', 'left-behind children detection', 'millimeter-wave radar', 'occupancy detection', 'radar signal processing', 'smart car', 'vital sign monitoring', 'wireless sensing']"
"Ambient particles from natural and anthropogenic sources are a major cause of premature deaths globally. While there are many instruments suitable for scientific measurements of aerosols, better methods for long-term monitoring purposes are still needed, especially low-maintenance, affordable solutions for ultrafine particles. In this article, we present a new sensor design and prototype, the inherently charged particle (ICP) sensor, which uses the preexisting electrical charge of particles to measure particle concentration, instead of employing a charging mechanism, as is typical for instruments based on electrical detection. When the ICP-sensor is employed in conjunction with another instrument, information on the particle charge state can also be derived. We present the results of a laboratory characterization as well as two measurements in suggested applications: 1) engine exhaust measurements and 2) ambient measurements in a traffic environment, where we compare the sensor response to three particle concentration metrics: 1) number; 2) surface area; and 3) mass. The sensor proved suitable for both applications, the signal correlated best with number concentration in the engine emission measurements and with particle surface area in the ambient measurements. The measured charge concentrations were well-correlated (R2>0.8) with theoretical values calculated from the number size distribution assuming an equilibrium charge distribution.","['Sensors', 'Particle measurements', 'Atmospheric measurements', 'Pollution measurement', 'Ions', 'Sensor phenomena and characterization', 'Aerosols']","['Air pollution', 'air quality monitoring', 'ultrafine particles']"
"Respiration is a necessary process for producing energy and maintaining normal bodily functioning in all living organisms. The respiratory system and breathing frequency change per the body’s needs in response to different physical activities, such as running, and to emotional states such as joy and fear. Therefore, this work presents a simulation-based Internet-of-Things (IoT) sensor module using thermistors to estimate the respiration rate (RR) of a human subject and to compare the temperature at the time of breathing. The circuit diagram of the explained sensor was designed and validated using simulations with Proteus software. The results are presented in the form of graphs, comparing resistance and voltage. Specifically, the resistance varies with the temperature near the thermistor, subsequently changing the voltage, which is converted into a digital value to calculate the RR and length of respiration. The main focus of the proposed work for developing this basic circuit is to observe the breathing pattern of a person. From the breathing pattern, many physical activities can be predicted, like he is in a consciousness stage or unconsciousness stage, because every physical activity makes an impact on the breathing pattern. The obtained information can be stored and communicated across the cloud, from which the automated respiratory tracking system can manage and monitor accidental situations. In the case of an emergency, the system sends an alert so that necessary steps can be taken to help the user. Finally, we discuss some applications of the proposed module, specifically for reducing accidental deaths.","['Sensors', 'Monitoring', 'Temperature sensors', 'Biomedical monitoring', 'Temperature measurement', 'Sensor systems', 'Lung']","['Internet of Things (IoT)', 'respiratory system', 'sensors', 'thermistors']"
"Temperature monitoring is an important tool for a broad variety of sensitive goods to maintain their quality and integrity during supply chain operations. To balance cost and benefit, many applications use sensors that only monitor a specific reference temperature limit. These sensor elements should be lightweight, low-cost and ready for wireless read out. In this work, an innovative sensor concept is presented, that can meet these requirements. It irreversibly changes its electrical resistance from low impedance to high-impedance if a certain temperature value is violated. The sensor element uses wax as a temperature-dependent element. If its melting temperature is exceeded, the liquid wax starts to flow into a textile reservoir. The descending liquid level of the outflowing wax disrupts an inkjet-printed nanoparticle layer that electrically connects the sensor’s input and output contact. A fluidic resistance between wax and textile reservoir regulates the speed of wax flow. Thus, it is possible to set a time delay for triggering the sensor after the threshold temperature is reached. This paper demonstrates the feasibility of the proposed sensor concept experimentally. Furthermore, the sensor element is connected to a custom-made RFID-tag, which allows wireless read out of the sensor state. From the authors’ point of view, the simple functional principle combined with the good scalability of the sensor concept offers high potential for smart packaging applications.","['Temperature sensors', 'Sensors', 'Temperature measurement', 'Resistors', 'Reservoirs', 'Monitoring', 'Sensor phenomena and characterization']","['Ag-Nanoparticles', 'Inkjet printing', 'RFID sensor tag', 'Temperature sensors', 'threshold value sensor']"
"An all-solid-state pH sensing system utilizing a stainless steel vessel (SUS304) and a pH-insensitive diamond solution-gate field-effect transistor (SGFET) is presented here to explain the interaction between stainless steel vessel and field-effect transistor (FET) pH sensors for the first time. A pH-sensitive ion-sensitive field-effect transistor (ISFET) was first used to show the change of the sensing behavior from 47.78 to −4.73 mV/pH when using an Ag/AgCl electrode and stainless steel vessel as the gate. This intriguing sensing behavior was investigated by developing large- and small-signal equivalent circuit models in a transistor circuit for both the Ag/AgCl and the stainless steel vessel gate. The result shows that the targeted ion changeΔQhcorresponding to the pH sensitivity has been offset, which explains the phenomenon observed when using the pH-sensitive ISFET with the stainless steel vessel. We then hypothesize that combining a pH-insensitive device with the stainless steel vessel gate should show a pH sensitivity close to the Nernst response. To validate this, a pH-insensitive diamond SGFET was then fabricated and combined with the stainless steel vessel for pH measurements. The system demonstrates a high pH sensitivity at −54.18 mV/pH across a wide range of pH solutions (pH 2–12) and remains stable in elevated temperatures when measured with a potentiostat setup at 80 °C. The results also suggest that this all-solid-state sensing system has great potential to be used in the food and beverage industry where stainless steel is widely employed due to its excellent corrosion resistance, low cost, and high sensing capabilities.","['Sensors', 'Steel', 'Diamonds', 'Electrodes', 'Logic gates', 'Sensitivity', 'Equivalent circuits']","['All-solid-state pH sensor', 'field-effect transistors (FETs)', 'pH sensitivity', 'polycrystalline diamond', 'stainless steel']"
"Here, we present a new type of potassium sensor which possesses a combination of potassium sensing and anti-biofouling properties. Two major advancements were required to be developed with respect to the current technology; Firstly, design of surface linkers for this type of coating that would allow deposition of the potassium-selective coating on Iridium (Ir) wire or micro-spike surface for chronic monitoring for the first time. As this has never been done before, even for flat Ir surfaces, the material's small dimensions and surface area render this challenging. Secondly, the task of transformation of the coated wire into a sensor. Here we develop and bench-test the electrode sensitivity to potassium and determine its specificity to potassium versus sodium interference. For this purpose we also present a novel characterisation platform which enables dynamic characterization of the sensor including step and sinusoidal response to analyte changes. The developed sensor shows good sensitivity (<; 1 K + ions) and selectivity (up to approximately 10 times more sensitive to K + than Na + concentration changes, depending on concentrations and ionic environment). In addition, the sensor displays very good mechanical properties for the small diameter involved (sub 150μm), which in combination with anti-biofouling properties, renders it an excellent potential tool for the chemical monitoring of neural and other physiological activities using implantable devices.","['Iridium', 'Electrodes', 'Potassium', 'Wires', 'Sensor phenomena and characterization', 'Fluids']","['Potassium sensing', 'anti-fouling', 'surface linker', 'iridium oxide', 'impedance spectroscopy', 'neurochemical measurements']"
"Considering that coupled dictionary learning (CDL) method can obtain a reasonable linear mathematical relationship between resource images, we propose a novel CDL-based synthetic aperture radar (SAR) and multispectral pseudo-color fusion method. First, the traditional Brovey transform is employed as a preprocessing method on the paired SAR and multispectral images. Then, CDL is used to capture the correlation between the preprocessed image pairs based on the dictionaries generated from the source images via enforced joint sparse coding. Afterward, the joint sparse representation in the pair of dictionaries is utilized to construct an image mask via calculating the reconstruction errors and therefore generate the final fusion image. The experimental verification results of the SAR images from the Sentinel-1 satellite and the multispectral images from the Landsat-8 satellite show that the proposed method can achieve superior visual effects and excellent quantitative indicators in terms of spectral distortion, correlation coefficient, mean square error (mse), natural image quality evaluator (NIQE), Blind/Referenceless Image Spatial QUality Evaluator (BRISQUE), and perception-based image quality evaluator (PIQE).","['Image fusion', 'Dictionaries', 'Remote sensing', 'Radar polarimetry', 'Transforms', 'Synthetic aperture radar', 'Principal component analysis']","['Brovey transform', 'coupled dictionary learning (CDL)', 'multispectral image', 'pseudo-color fusion', 'remote sensing', 'synthetic aperture radar (SAR)']"
"Two-dimensional laser scan sensors stand out as the preferred choice for robot mapping applications. However, these sensors have a significant drawback. Encountering objects with varying shapes at different heights, such as tables, poses challenges for these sensors due to their limited detection capability resulting from their dimensionality. This limitation increases the risk of potential collisions. Additionally, there are multiple polished materials that generate noise due to reflection. In order to have a robust occupancy grid map representation, these problems must be addressed. This paper proposes the usage of a 3D laser scan sensor to generate a 2D occupancy grid map that incorporates the complete geometry of objects and effectively filters out noise from reflective materials like glass. The main novelty of the method is that it takes advantage of all the available 3D data to avoid any information loss about objects’ shapes. Additionally, a new approach for filtering reflection noise based on the analysis of indoor structural elements is proposed. Both approaches are merged for the creation of a robust indoor representation that allows to safely navigate the environment. Finally, a recursive Bayesian filter is applied for merging data, so noise due to dynamic elements that appeared during data collection is also filtered. Experimental evaluations in indoor environments with diverse objects and reflective surfaces, including dynamic elements like people, demonstrate the effectiveness of the proposed approach.","['Sensors', 'Three-dimensional displays', 'Robots', 'Robot sensing systems', 'Measurement by laser beam', 'Robot kinematics', 'Shape']","['Robust Map Building', 'Occupancy Grid Map', '3D Laser Scan', 'Reflection']"
An optical fiber sensor system for distributed optical absorption spectroscopy based on light diffusing optical fiber is proposed and evaluated. The sensor is composed by two light-diffusing glass fibers radiatively coupled. The light from a pulsed laser diode (PLD) propagates along the first fiber and is locally diffused out into the medium between the fibers. The light transmitted by the medium is partially collected by the second fiber and detected at the end of the fiber by an optical time-domain reflectometry (OTDR) detection scheme. The system permits distributed measurements of the optical absorption properties of the sample medium between the fibers. The experimental results confirm the possibility of distributed measurements with a spatial resolution of about 17 cm over 4 m of measurement range. Distributed chemical sensing has also been evaluated by measuring the absorption of water solutions containing copper ions. A limit of detection (LOD) of 710 ppm has been achieved.,"['Optical fiber sensors', 'Optical fibers', 'Sensors', 'Optical variables measurement', 'Optical pulses', 'Optical fiber polarization', 'Robot sensing systems']","['Distributed sensors', 'fiber-optic sensors', 'light diffusing fiber (LDF)', 'optical spectroscopy']"
"This work describes a new platform for sensing mass or rheological properties of gases with unprecedented responsivity and limits of detection. The system consists of a microcantilever working in a phase-locked loop (PLL) with an imposed phase between its excitation and deflection signals. The optically detected cantilever deflection is demodulated against digitally synthetized reference signals, and the quadrature component (Q-signal) is used as the error parameter in a PI controller, which continuously tracks the oscillation frequency. The direct digital synthesis of the reference and actuation signals allows low-noise and fast-transient responses of the sensor for real-time detection of minute changes of any environmental parameter. A general analytical model is derived, used to understand the dynamical response of the platform, and validated against experiments using different gases and pressures. In particular, the responsivity of the sensor to density variations of the fluids and the stability of its frequency response are studied and measured. It is shown that the responsivity and the achieved limits of detection depend on the chosen phase imposed in the loop. A limit of detection for density variations of3.5×10−4kg/m3in air is measured, in agreement with the theoretical predictions, and one to two orders of magnitude lower than any reported value achieved with the same type of physical uncoated resonant sensors.","['Sensors', 'Oscillators', 'Gases', 'Resonant frequency', 'Fluids', 'Sensor phenomena and characterization', 'Viscosity']","['Density sensing', 'limit of detection', 'microcantilever', 'responsivity']"
"A hybrid method is proposed for removing artifacts from electroencephalographic (EEG) signals. This relies on the integration of artifact subspace reconstruction (ASR) with multivariate empirical mode decomposition (EMD). The method can be applied when few EEG sensors are available, a condition in which existing techniques are not effective, and it was tested with two public datasets: 1) semisynthetic data and 2) experimental data with artifacts. One to four EEG sensors were taken into account, and the proposal was compared to both ASR and multivariate EMD (MEMD) alone. The proposed method efficiently removed muscular, ocular, or eye-blink artifacts on both semisynthetic and experimental data. Unexpectedly, the ASR alone also showed compatible performance on semisynthetic data. However, ASR did not work properly when experimental data were considered. Finally, MEMD was found less effective than both ASR and MEMD-ASR.","['Sensors', 'Electroencephalography', 'Calibration', 'Cleaning', 'Covariance matrices', 'Sensor phenomena and characterization', 'Principal component analysis']","['Artifact removal', 'electroencephalography', 'empirical mode decomposition (EMD)', 'few sensors', 'low cost']"
"In this work, a low-temperature fabrication process of thin-film encapsulation (TFE) with silicon nitride/chromium cap is proposed for large-size (750×300μm) packaging of microelectromechanical systems (MEMS). A finite element method (FEM) model was developed to evaluate the shape of TFE as a function of the residual stress and the thickness of the sealing layer, providing useful guidelines for the fabrication process. The low temperature of 200 °C, which was used in the plasma-enhanced chemical vapor deposition (PECVD) of the silicon nitride capping layer, allowed an organic sacrificial material to be employed for the definition of the encapsulation area. Silicon nitride/chromium (1μm/20 nm) bilayer was demonstrated to be successful to overcome the technological limitations that affect the creation of cap holes with size of∼2μmon high-topography substrates, as in the case of MEMS. Plasma focused ion beam (PFIB) and scanning electron microscopy (SEM) techniques were used in combination to gain deeper insight into the sealing process of cap holes. Specifically, a PFIB–SEM serial Section procedure was developed, resulting to be a powerful tool to directly observe the sealing profile above cap holes. Hence, the presented results greatly contribute to overcome the main technological/reliability issues of TFE, paving the way for the widespread application of the proposed encapsulation methodology to the most used MEMS devices, such as radio frequency (RF) switches, transducers, actuators, sensors, and resonators.","['Micromechanical devices', 'Residual stresses', 'Fabrication', 'Encapsulation', 'Sensors', 'Silicon nitride', 'Bending']","['Microelectromechanical systems (MEMS)', 'residual stress', 'silicon nitride', 'thin-film encapsulation (TFE)']"
"Small leaks, many of which often go undetected using conventional gauges, remain an urgent problem for an aging pipeline infrastructure. This paper proposes a method that allows for an automated and robust leak detection and localization system by fusing Distributed Acoustic Sensor (DAS) and Distributed Temperature Sensor (DTS) data for machine learning. Distributed fiber-optic sensing creates an advantage over conventional gauges by providing real-time continuous measurements along the entire length of the fiber-instrumented pipeline at a high spatiotemporal resolution and sensitivity that can detect small leaks, as well as the leak location. High sensitivity, however, can create noisy data. Thus, machine learning is applied for a robust method of distinguishing non-leak data from leak signatures for accurate leak detection and localization. The workflow is demonstrated on an experimental pipeline setup exposed to environmental noise. The results illustrate reliable detection of small leaks between 0.04 L/s to 0.30 L/s with F1 scores over 0.9, on a range of DAS frequency bands combined with DTS data. The fusion of two different types of distributed fiber-optic sensors not only increases the likelihood of small leaks being detected but decreases the number of false alarms by filtering noise that only appears in one sensor domain. Furthermore, the machine learning approach utilizes segmentation, allowing for precise localization and quick investigation, as well as AI explainability of the sensor data deemed a leak signature.","['Sensors', 'Pipelines', 'Optical fiber sensors', 'Leak detection', 'Machine learning', 'Location awareness', 'Temperature sensors']","['Distributed fiber-optic sensing', 'image segmentation', 'leak detection', 'machine learning', 'sensor fusion']"
"Diabetes is one such chronic disease that, if undetected, can result in several adverse symptoms or diseases. It requires continuous and active monitoring, for example, by using various smartphone sensors, wearable/smart watches, etc. These devices are minimally invasive in nature and can also track various physiological signals, which are important for the prediction of diabetes. Machine-learning algorithms and artificial intelligence are some of the most important tools used for the prediction/detection of diabetes using different types of physiological signals. In this study, we have focused on using multiple sensors such as glucose, electrocardiogram (ECG), accelerometer (ACC), and breathing sensors for classifying patients with diabetes disease. We analyzed whether a single sensor or multiple sensors can predict diabetes well. We identified various time-domain and interval-based features that are used for predicting diabetes and also the optimal window size for the feature calculation. We found that a multisensor combination using glucose, ECG, and ACC sensors gives the highest prediction accuracy of 98.2% with the extreme gradient boosting (XGBoost) algorithm. Moreover, multisensor prediction shows nearly 4%–5% increase in the diabetes prediction rates as compared to single sensors. We observed that breathing-sensor-related data have very little influence on the prediction of diabetes. We also used the score-fit-times curve as one of the metrics for the evaluation of models. From the performance curves, we observed that three-sensor combinations using glucose, ECG, and ACC converge faster as compared to a four-sensor combination while achieving with same accuracy.","['Sensors', 'Diabetes', 'Electrocardiography', 'Glucose', 'Accelerometers', 'Sensor phenomena and characterization', 'Monitoring']","['Accelerometer (ACC) sensor', 'breathing sensor', 'complexity evaluation', 'diabetes', 'electrocardiogram (ECG) sensor', 'ensemble algorithm', 'extreme gradient boosting (XGBoost)', 'feature fusion', 'glucose sensors']"
"Capacitive sensors are widely used in robotics for their compactness, high resolution, high sensitivity, and large dynamic range. In this article, we present a design solution for the manufacturing of capacitive tactile sensors with enhanced dynamic range and sensitivity. Herein, we adopted the approach of exploiting the vertical direction of the sensors by creating stacks of capacitors. The validation of the proposed model is conducted by means of finite element simulations and the effectiveness of stacked capacitors in suboptimal configurations has been experimentally tested by using inkjet printing and spin coating-based fabrication techniques. Results show that these sensors exhibit an enhanced dynamic range and sensitivity with respect to common single capacitors, for a given sensors area budget. Sensitivity increases of 235% passing from one-stack to two-stack capacitors (from 5.75 to 19.3 fF/kPa) and a growth of 23% from two-stack to three-stack capacitors (from 19.3 to 23.7 fF/kPa). These results suggest that the proposed methodology could be adopted for designing tactile sensors with higher spatial resolution and higher transduction sensitivity and dynamic range, in the perspective of an integration over large areas.","['Sensors', 'Capacitive sensors', 'Sensitivity', 'Capacitance', 'Capacitors', 'Sensor phenomena and characterization', 'Mathematical models']","['Capacitive tactile sensing', 'dynamic range', 'inkjet printing', 'robotics', 'sensitivity', 'stack']"
"Recently, flexural ultrasonic transducers for ultrasound measurement towards 200 bar were demonstrated, overcoming the major limitation of commercial variants associated with pressure imbalances due to their rear seals. One solution is through venting approaches, and another is introducing an incompressible fluid to the transducer’s interior, thus creating a pressure balance across the vibrating plate. However, this approach has not been validated for repeated pressurization cycles consistent with practical industrial applications. Here, the structural resilience and dynamic responses of oil filled flexural ultrasonic transducers towards 200 bar are investigated through finite element and experimental methods, including electrical impedance and pitch-catch measurements. Sequential pressurization and depressurization cycles are applied, where the relationship between dynamic response and pressure level is monitored, and the transducer is assessed for its potential longevity in performance. The results demonstrate that via an incompressible fluid in the sensor cavity, stable and reliable ultrasound measurements, across frequency, electrical impedance, and amplitude, are possible across multiple pressurization and depressurization cycles towards 200 bar, where associated pulse envelopes can be used to directly correlate with the environmental pressure level.",[],[]
"We establish a set of metal particle detection methods that are suitable for automated inspection of freeze-dried vaccines. We first identify the requirements for freeze-dried vaccine inspection. We then assess metal particle detection methods obtained through a comprehensive literature review with the requirements for automated inspection. In particular, we find inductive sensors, superconducting quantum interference device (SQUID)-based sensors, giant magnetoresistive (GMR)/tunneling magnetoresistive (TMR)-based sensors, THz imaging, hyperspectral imaging, thermal imaging, X-ray inspection, and radio frequency identification (RFID)-based sensors promising for automated inspection of freeze-dried vaccines. However, experiments assessing the applicability of these methods for freeze-dried vaccine inspection are severly limited and future research is required to choose the best performing methods.","['Metals', 'Vaccines', 'Inspection', 'Sensors', 'Magnetic sensors', 'Thermal sensors', 'Sensor phenomena and characterization']","['Turbid', 'visually opaque media', 'quality monitoring', 'automated control', 'conductive particles', 'lyophilized vaccines']"
"A microfluidic mixer is integrated with a dual-band microwave resonator to allow in situ monitoring of mixing two liquids. The resonator is a complementary double split-ring resonator, which is etched in the ground plane of a microstrip transmission line. The output channel of the mixer is conducted below the ground plane in the near field of the resonator. Electromagnetic and fluid dynamic simulations have been performed to design optimal channel configurations for this Section to increase the sensitivity, minimize the volume of the required liquid sample, and eliminate unwanted microfluidic mixing. The frequency variation of the first two resonances is monitored by measuring the transmission parameter of the microstrip line. The performance of the device is demonstrated by mixing saline solutions of different concentrations and the transmission spectra of different chemicals are also presented. It is shown that the device can allow unambiguous chemical identification by simultaneous monitoring of the two resonances. The total amount of fluid required to operate the device is less than8μL.","['Sensors', 'Geometry', 'Microstrip', 'Mixers', 'Microwave sensors', 'Split ring resonators', 'Sensor phenomena and characterization']","['Chemical and biological sensors', 'microfabrication', 'microfluidics', 'microwave sensors', 'split-ring resonators (SRRs)']"
"This paper addresses indoor environment mapping by employing the synthetic aperture radar (SAR) technique at millimeter wave (mmWave) frequencies. The mmWave-based SAR can provide a high-resolution map for example of an emergency scenario like a burning room. The high-resolution map drives a new era of SAR applications such as object detection, classification, characterization, and precise localization. A major requirement at high frequencies is the precise knowledge of SAR trajectory, where radar sensors are mounted on a mobile platform such as a drone or unmanned aerial vehicle (UAV). State-of-the-art localization methods such as GPS-aided inertial measurement units are not valid due to limited coverage and accuracy. One of the primary solutions could be the SAR assisted with an indoor localization system, which is exploited in the work. The presented indoor localization system comprises two types of passive chipless frequency-coded tags, based on dielectric resonators and frequency-selective surfaces. In this work, firstly, the proposed method of integrating SAR and localization systems is evaluated in a single-tag environment. Further, a version of a room equipped with a multi-tag system is considered for real-time applications, and a successful demonstration of indoor environment mapping for the frequency spectrum of 75-110 GHz is presented.","['Location awareness', 'Millimeter wave communication', 'Synthetic aperture radar', 'Radar imaging', 'Imaging', 'Simultaneous localization and mapping', 'Radar']","['indoor imaging', 'high-resolution SAR', 'mmWave identification', 'mmWave indoor mapping', 'passive tag localization', 'radar imaging']"
"This article introduces the design and fabrication of a microwave contactless sensor used to detect the presence of millimetric inclusions in a biological medium for biomedical applications. The hardware system comprises a self-resonant planar spiral resonator (SR) (sensing element) inductively coupled to an external concentric single-loop probe (reading probe), working at 648 MHz. The microwave sensor configuration relies on theQ-factor maximization of the spiral coil, that is, the sensing element, through an optimization process, to obtain a stronger sensitivity and, thus, a millimeter resolution for the inclusions’ detection. The detection is achieved by recording both the amplitude variation and the frequency shift of the input impedance of the reading probe. To validate the proposed solution, full-wave simulations have been performed to design and preliminary evaluate the radiating system performance in detecting millimetric biological inclusions. As an applicative example, we focus on air bubbles detection in hemodialysis procedures; in particular, we carried out the experimental verification by employing an agar phantom to replicate the dielectric characteristics of the blood tissue and polylactic acid (PLA) samples of various sizes to represent the air inclusions. We proved that the theoretical assumptions were in excellent agreement with both the numerical and experimental results, encouraging further analysis of the potential use of such sensors in biomedical applications. Indeed, the radiating device can be very helpful for all operations where it is necessary to detect the presence of undesired and dangerous contaminants in a contactless way, making the procedure safer for patients.","['Sensors', 'Biology', 'Probes', 'Object detection', 'Biosensors', 'Spirals', 'Acoustics']","['Hemodialysis', 'microwaves', 'Q-factor', 'sensors', 'target detection']"
"Gyroscopes are inertial sensors whose field of application is rapidly expanding. The growing interest in autonomous systems, CubeSats as well as their constellations, and unmanned vehicles is stimulating a strong interest in miniaturized gyroscopes for integration in inertial units with a volume smaller than100cm3. Some of these applications require gyroscopes that are highly immune to disturbances, especially vibrations, mechanical shocks, and radiation. In these application contexts, the use of microelectromechanical gyroscopes is often avoided in favor of sensors without moving parts, such as optical gyroscopes based on the Sagnac effect. The technology of interferometric optical gyroscopes is currently considered to be potentially capable of enabling the development of highly innovative angular velocity sensors, which are simultaneously inertial grade and miniaturized. This article critically examines the scientific and research and development activity aimed at miniaturization of interferometric optical gyroscopes, focusing on recent results, perspectives, and physical limitations. Interferometric optical gyroscopes with dimensions similar to those of microelectromechanical gyroscopes and better performance than the latter in terms of immunity to disturbances have not yet been demonstrated, but this article shows how this goal could be realistically achieved in the medium term through the use of integrated microphotonics. This article compares the technology being analyzed with the competitive technologies, highlighting their strengths and limitations.","['Gyroscopes', 'Optical interferometry', 'Sagnac interferometers', 'Optical sensors', 'Sensors', 'Optical ring resonators', 'Optical fiber sensors', 'Optoelectronic devices']","['Gyroscope', 'interferometry', 'miniaturized sensor', 'optoelectronic sensor']"
"Low-cost sensors (LCSs) show a huge potential towards enabling the pervasive and continuous monitoring of crucial environmental parameters, supporting environment preservation and informing citizens’ well-being through ubiquitous air quality data. The main drawback of LCSs is that their data is usually biased, even if LCSs are calibrated by their manufacturer at production time. More accurate in-field calibration methods based on machine learning (ML) and neural networks (NNs) are being considered in some recent studies. They typically imply LCSs co-location with reference measurement stations certified by environmental agencies. Due to seasonality effects, however, the correlation between LCSs and their reference may rapidly degrade once the LCSs are moved from the calibration site, making even really accurate calibrations useless. In this work, we specifically target this problem by optimizing the training settings of the most popular ML and NN calibration models for LCSs when a sequential split schema is adopted to separate training- and test-set. Then, we assess the degradation of the calibration over time based on the R2 score, when the splitting of the dataset between training- and test-set is different from the classical 80% - 20% ratio. This method is applied to real data gathered from an O 3 sensor deployed in co-location with a certified reference station for a period of 6 months. Eventually, we show that, in the case of Long-Short Term Memory NNs, using 20% of the dataset for the training is a trade-off condition that minimizes the calibration effort and still yields a robust and long-lasting calibration.","['Sensors', 'Calibration', 'Training', 'Monitoring', 'Wireless sensor networks', 'Air quality', 'Time series analysis']","['Calibration method', 'harmful pollutants', 'low-cost sensors', 'machine learning', 'neural networks', 'Prophet forecasting', 'sequential split training', 'time series']"
