abstracts,ieee_keywords,author_keywords
"Clock tone leakage (CTL) is one of the imperfections of high-sampling-rate DACs, which may seriously degrade the performance of the single-carrier system. We investigate a low-complexity CTL compensation method for PAM4 transmission system. The CTL-induced impairments are theoretically analyzed. The compensation performance is investigated by both numerical simulation and offline experiments. The results show it can effectively compensate the CTL without obvious BER performance degradation.","['Clocks', 'Bit error rate', 'Interference', 'Optical fibers', 'Time-domain analysis', 'Modulation', 'Bandwidth']","['Clock tone leakage (CTL)', 'Digital-to-analog converter (DAC)', 'pulse amplitude modulation (PAM)', 'time-domain averaging (TDA)']"
"Using an undoped YAG as etalon, low-gain lines at 1333, 1334 and 1340 nm were achieved in diode-pumped Nd:YAG lasers. Using two-dimensional nanomaterial MoS2 as saturable absorber, a dual-wavelength passively Q-switched Nd:YAG laser at 1318 and 1338 nm was realized first time. The maximum average output power reached 0.44 W. The shortest pulse width is about 150 ns at pulse repetition rate of 125 kHz. This dual-wavelength Q-switched laser could be promising for 3.28 THz wave generation.","['Interferometers', 'Semiconductor lasers', 'Laser modes', 'Power lasers', 'Power generation', 'Pump lasers', 'Oscillators']","['Nd:YAG crystal', '4F3/2 → 4I13/2 transition', 'passive Q-switching.']"
"We experimentally demonstrate a low-loss and low-crosstalk 16-channel 200 GHz-channel-spacing arrayed waveguide grating router (AWGR) with a size of 0.67 × 0.37 mm 2 , targeting for C-band wavelength division multiplexing (WDM) interconnect routing applications. As a result, the AWGR features a channel spacing of 200±10 GHz, a free spectral range of 25.62 nm and a 3 dB channel bandwidth of 0.9 nm. Based on comprehensive optimal design, the measured characterization revealed 5.55 dB maximum channel loss non-uniformity with 1.13 dB best-case channel insertion loss. Besides, the fabricated device exhibits good cyclic-frequency operation for all 16 × 16 port combinations with channel crosstalk of –15.11 dB.","['Optical waveguides', 'Arrayed waveguide gratings', 'Crosstalk', 'Insertion loss', 'Wavelength division multiplexing', 'Optical crosstalk', 'Channel spacing']","['Arrayed waveguide grating router (AWGR)', 'dense-wavelength division multiplexing (DWDM)', 'optical interconnects']"
"Low-threshold, single-mode 795 nm oxide-confined DFB lasers are designed and demonstrated. The 200-um-long devices exhibiting a threshold current of 4.8 mA maintained stable single mode operation with side mode suppression ratio of 40 dB. The prepared lasers have advantages combined both DFB lasers and VCSELs such as low threshold, single mode stability and potentially narrow linewidth, which makes it a suitable candidate for applications in 87Rb-based atomic clock, magnetometer, and gyroscope.","['Gratings', 'Surface emitting lasers', 'Optical waveguides', 'Optical surface waves', 'Waveguide lasers', 'Surface waves', 'Laser modes']","['Distributed feedback laser', 'surface grating', 'single mode', 'low threshold current']"
"The proposed model can descript that the stablized luminous flux and CCT of the white LED system with bi-level driver is a result of the complex interactions among the given electrical power of bi-level, duty cycle, thermal resistances, junction temperature, and the physical parameters of the LED sources.","['Light emitting diodes', 'Junctions', 'Temperature measurement', 'Color', 'Pulse width modulation', 'Resistance heating', 'Mathematical model']","['Lighting system', 'bi-level driving', 'optical and color control', 'light-emitting diode (LED)', 'correlated color temperature (CCT)', 'luminous flux.']"
"A novel tunable fiber laser employing a linear cavity in conjunction with a microelectromechanical system (MEMS) is proposed and experimentally demonstrated. The MEMS-based fiber laser can be tuned over a broad wavelength range while maintaining a high side-mode suppression ratio (SMSR). Experimental results demonstrate a continuously tunable fiber laser source with a tuning range as high as 30 nm and a narrow linewidth below 0.06 nm and much higher output power in comparison with ring-cavity-based fiber lasers. The laser performance is also compared with that of a ring-cavity fiber laser, and experimental results confirm that the linear-cavity fiber laser exhibits higher gain efficiency, higher laser output power, and narrower linewidth.","['Optical fibers', 'Laser tuning', 'Erbium-doped fiber lasers', 'Micromirrors', 'Micromechanical devices']","['Tunable lasers', 'fiber lasers', 'microelectromechanical systems (MEMS)', 'linear-cavity fibers']"
"In this paper, we trained two SVM classifiers with quantitative features extracted from OCT images. Normal skin and PWS lesions can be accurately categorized by both two SVM classifiers. The results indicated that classifier build by quantitative features from OCT images can be a potentially powerful tool for accurately and automatically identifying PWS margins during laser therapy.","['Feature extraction', 'Skin', 'Support vector machines', 'Lesions', 'Machine learning', 'Optical coherence tomography']","['Port wine stain', 'optical coherence tomography', 'machine learning.']"
"we put forward an OAM detection method withoutany beam compensation mechanism. By fully utilizing the weak measurement system and leveraging the optical differential technique's effective suppression of stray light, clear OAM can be obtained.This detection method is anticipated to facilitate the advancement of optical communication applications based on vortex beams and provide a valuable reference for addressing intricate issues in this field.","['Optical variables measurement', 'Extraterrestrial measurements', 'Optical vortices', 'Optical imaging', 'Optical distortion', 'Optical polarization', 'Optical receivers']","['Imaging', 'optical differentiation', 'quantum detection']"
"A differential pressure fiber optic infrasound sensor based on a mechanical filter was developed, for the detection of infrasound within the frequency range of 0.01--1 Hz. The sensing unit employs a miniature polyphenylene sulfide (PPS) diaphragm which is fixed onto a glass ferrule. An extrinsic Fabry-Perot (F-P) interferometer was fabricated between the optical fiber end face and the PPS diaphragm, and a mechanical filter structure introduced to improve the minimum detectable frequency down to 0.005 Hz. Experimental results indicate that this infrasound sensor shows a favorable frequency response for infrasound signals between 0.01 and 1 Hz, and it exhibits an average minimum detectable pressure (MDP) of 88.85 mPa·Hz −1/2 . Our platform provides a promising solution for sensors in infrasound signal detection applications.","['Acoustics', 'Optical fiber sensors', 'Acoustic sensors', 'Optical fibers', 'Optical fiber filters', 'Cutoff frequency', 'Capacitance']","['Fiber optic systems', 'sensors']"
"Typical light emitting diode (LED) based indoor visible light communication (VLC) systems have multiple LEDs placed at different positions in the room. While the LEDs are jointly used for illumination and communications, the user should not perceive any flicker during the data transmission. Therefore, in this paper, we propose codes for multiple input multiple output (MIMO) VLC systems that achieves uniform average illumination across space and time even at the individual LED level.","['Lighting', 'Light emitting diodes', 'MIMO communication', 'Visible light communication', 'Bit error rate', 'Modulation', 'Receivers']","['Bit error rate', 'multiple input multiple output', 'spectral efficiency', 'visible light communications']"
"Facilitating anti-reflection has been of great scientific and practical interest due to its diverse applications in optical devices including solar cells and photodetectors. Various anti-reflection schemes are exploited and elaborated to realize effective broadband suppression of reflected light. In this work, we present and analyze a metasurface coating on silicon for efficient anti-reflection by leveraging the design rules of the Chebyshev transformer in the field of transmission line theory in the microwave regime. We explore the underlying physics of the metasurface by comparing the two representative types of constituent nanostructures and evaluating their optical properties using effective index retrieval methods. In particular, by designing nanostructures with subtle vertical etching in the pyramid valley, a broadband anti-reflection coating ranging from 400 to 1100 nm is achieved with reflection of less than 3%. We believe that the proposed design rule and analysis for this Chebyshev metasurface could pave an important way to realize systematic and effective anti-reflection schemes for diverse optical devices.","['Metasurfaces', 'Chebyshev approximation', 'Reflection', 'Permittivity', 'Impedance', 'Nanostructures', 'Broadband communication']","['Metasurface', 'anti-reflection', 'Chebyshev transformer', 'subwavelength nano-structures']"
"Our work is novel and significant to the research of conical refraction for the beam with non-circular symmetry. We modify the expression of the formula and make it suitable to calculate by using FFT. The method based on FFT computes the conical diffraction with high efficiency and saves the computing time dramatically. In addition, we firstly theoretically calculate and experimentally observe the conical diffraction pattern of the beam with diffraction fringes at different distances.","['Crystals', 'Diffraction', 'Optical beams', 'Laser beams', 'Apertures', 'Lenses', 'Correlation coefficient']","['Diffractive optics', 'optical and other properties.']"
"A new methodology for realizing fabrication-tolerant planar directional couplers is proposed and experimentally demonstrated. Performance of power splitting and WDM couplers can be made highly tolerant to typical process errors when an appropriate center-to-center spacing is chosen due to changes in the mode area compensating waveguide edge to edge variation along a very specific design locus. Using this approach, 2–3% index contrast waveguide couplers were fabricated and tested, demonstrating the predicted improved fabrication tolerances. High index contrast silicon-on-insulator systems are also shown to exhibit the same mechanism. The high fabrication tolerance demonstrated is of particular importance for vertically stacked hybrid integration of different materials platforms, where achieving tight critical dimension control over significant physical topology is problematic. Additionally the method will be of utility in circumstances where tight tolerances are required on coupling ratios such as coupled resonator filter devices etc.","['Optical waveguides', 'Couplings', 'Optical device fabrication', 'Performance evaluation', 'Indexes', 'Directional couplers', 'Resists']","['Directional couplers', 'tolerance analysis', 'integrated optics', 'optical device fabrication', 'lithography']"
"GaN micro-LEDs have been spotlighted as promising candidates for high-speed optical communication, which may become important components in 6G communication blueprint. To achieve a superior network covering sea, land and air for 6G communication, we demonstrated cross-medium communication based on an 80 \mu m double-sided emission micro-LED array. The high enough light output power radiated from both sides of the green micro-LED enabled interference-free signal transmission in different media. Data rates of 1.55 Gbps over the 3 m free-space link and 1.11 Gbps over the 3.4 m underwater link could be achieved simultaneously. Furthermore, parallel-connected micro-LEDs were utilized to demonstrate the feasibility of pattern display and communication, and expected to achieve longer communication distances in media such as underwater channels.","['Voltage', 'OFDM', 'Lenses', 'Bandwidth', 'Optical transmitters', 'Green products', 'Avalanche photodiodes']","['Cross-medium communication', 'underwater communication', 'double-sided emission', 'micro-LED']"
"We show an omnidirectional laser from a 3-D Bragg microcavity made from a cholesteric liquid crystal doped with reactive mesogen. Compared with the laser from a pure cholesteric liquid crystal microcavity, a rigid polymer network formed within the microcavity successfully enhances the resistance ability of the 3-D Bragg microcavity to 1.5 times higher pump power, thus leading to a more stable laser based on it.","['Microcavities', 'Laser excitation', 'Pump lasers', 'Polymers', 'Three-dimensional displays', 'Laser stability']","['Dye laser', 'photonic bandgap structures']"
"High tensile strained Ge cavities in crossbeam are promising for the development of integrated laser sources on Si. However, the optimization of such cavities remains more challenging than the uniaxial beams. Indeed, the spatial distributions of both the optical field and the material gain have to be simultaneously defined by the nuances of complex cavity geometry. In this work, we simulate spatial distribution of the bandgap in bi-axially strained Ge crossbeams. Starting from stress map calculations, we achieved the bandgaps mapping for all possible suspended strain configuration (i.e ϵ xx , ϵ yy and ϵ xy ), when merged with bandgaps modeling. A trade-off is evidenced between membrane orientation and arm curvature to reach the largest possible volume of amplifying material. Our work highlights the fundamental importance of these two parameters for Ge crossbeam design and presents a relevant modeling tool to define suitable cross designs for laser applications.","['Strain', 'Photonic band gap', 'Germanium', 'Laser modes', 'Laser applications', 'Stress', 'Silicon']","['Germanium', 'strain', 'photonics', 'crossbeam']"
"To improve the understanding of the optical image resolution of transmission-mode GaAs photocathode, by establishing the surface scattering analysis model of AlGaAs window layer, we have researched the effect of the surface height distribution variance σ on scattering surface transfer function (STF) and point spread function (PSF) of transmission-mode GaAs photocathode. The simulation results show that the decrease of surface height distribution variance σ is beneficial to improve the optical image resolution. This improvement is mainly attributed to the decrease in input light energy attenuation and spatial diffusion caused by smaller surface height distribution variance σ, and thus the signal to noise ratio of scattering degraded optical image is increased.","['Surface roughness', 'Rough surfaces', 'Gallium arsenide', 'Surface morphology', 'Image resolution', 'Optical surface waves', 'Optical imaging']","['AlGaAs window layer', 'GaAs photocathodes', 'point spread function', 'scattering surface transfer function']"
"Traditionally, thick ITO is used as the interfacial layer between silver and p-GaN to realize ohmic contact through the formation of silver/ITO/p-GaN stack. By modulating ITO thickness, we observed the formation of silver/InGax NyOz/p-GaN stack in which ITO acted as a sacrificial layer for ohmic contact formation. Using optimized ITO layer, improved efficiency is observed, which is attributed to the formation of the new InGax NyOz interfacial layer, reducing Schottky barrier height.","['Indium tin oxide', 'Annealing', 'Mirrors', 'Ohmic contacts', 'Silver', 'Surface morphology', 'Reflectivity']","['ITO', 'InGaxNyOz interfacial layer', 'ohmic contact', 'LED']"
"In this paper, the modulation of the Fano resonance (FR) of dielectric grating has been demonstrated by controlling the crystallization fraction of phase change material film. We analyze the optical characteristics of the grating structure thoroughly by the energy band structure, Q factor, and the electric field distribution of three TE modes. It is verified that the Q factor and the Fano lineshape are related to the thickness of the Ge 2 Sb 2 Te 5 (GST) layer. In addition, by changing the crystallization fraction of the GST layer, non-volatile modulation of the Q factor can be achieved. We also demonstrate that the crystallization fraction of the GST layer affects the Fano lineshape significantly. By changing the crystallization fraction of the GST layer, the non-volatile modulation of Fano lineshape from asymmetric parameter q  = −1 to q  = 1 can be achieved. These features make this grating structure an excellent optically reconfigurable device in various fields including lasing spaser and biosensing with improved performance.","['Q-factor', 'Gratings', 'Crystallization', 'Phase change materials', 'Biomedical optical imaging', 'Optical filters', 'Modulation']","['Fano resonance', 'Ge_2Sb_2Te_5', 'Q factor', 'fano lineshape']"
"The bitelecentric lens system is widely used in many domains, such as 3-D measurements and tube inspection. The magnification calibration for such a system is a crucial problem for its further application in achieving precise measurements. However, it is difficult to obtain an accurate result using a general magnification calibration method. In this paper, the Moiré-based interferometry is demonstrated to accurately calibrate the magnification of bitelecentric lens system that increases the speed and precision of the measurement. Two special grating marks containing upper and lower parts with slightly different periods are designed to generate Moiré fringes. By analyzing the finally obtained Moiré fringes, the magnification could be determined through Fourier-based phase analysis and a phase unwrapping algorithm, and the further the deviation is from the theoretical value, the more obvious the differences between upper and lower periods will be. Both simulations and experiments are conducted to verify the feasibility and effectiveness of the proposed approach. Results indicate that the magnification could be calibrated at the accuracy of 0.4% with extraordinary sensitivity.","['Gratings', 'Calibration', 'Optical interferometry', 'Lenses', 'Imaging', 'Diffraction gratings']","['Moiré fringes', 'magnification', 'grating marks', 'phase analysis']"
"Gradient-descent-based digitized adjoint method offers a way to realize the high-efficiency inverse design of digital nanophotonic devices with diverse functions. However, the vanishing gradient problem encountered in the design of high-dimension devices may lead to significant inefficiencies, making it difficult to integrate novel functions on a single chip. Here, we propose a highly efficient digitized adjoint method for large-scale inverse design, called adaptive gradient-descent with momentum. It uses the first- and second-order momentum, instead of the gradient, to update the device pattern during adjoint optimization. To demonstrate the efficiency of the proposed method, we design a coarse wavelength division multiplexer and a three-mode power divider with design dimensions of 800 and 1360, respectively, which are approximately 2-4 times that of conventional digital nanophotonic devices. The simulation results show that, compared with the conventional gradient descent method, the momentum-assisted adjoint method has about 4-6 times higher efficiency and obtains better optimization performance, which provides a powerful tool for the inverse design of novel digital nanophotonic devices.","['Optimization', 'Performance evaluation', 'Permittivity', 'Nanoscale devices', 'Linear programming', 'Wavelength division multiplexing', 'Crosstalk']","['Inverse design', 'silicon photonics', 'adjoint method']"
"GeSn is a promising group IV, CMOS-compatible material. So far, GeSn has not been explored as a mid-infrared waveguide material. A propagation and bending losses of 1.81dB/cm and 0.19 dB/bend have been realized. We demonstrate one of the lowest propagation loss as compared to reported Ge-based waveguides. We report for the first time that GeSn displays no absorption between 2.5 and 25 μm allowing GeSn waveguide to transmit longer optical wavelength than Ge.","['Germanium', 'Optical waveguides', 'Silicon', 'Three-dimensional displays', 'Substrates', 'Fabrication', 'Surface roughness']","['Group IV', 'photonics', 'Germanium-tin', 'waveguide', 'mid-infrared sensor']"
Not applicable: This submission does not include human or animal research.,"['Distributed Bragg reflectors', 'Optical mixing', 'Laser tuning', 'Integrated optics', 'Gratings', 'Laser modes', 'Optical variables control']","['Terahertz (THz) sources', 'distributed Bragg reflector (DBR) lasers', 'monolithic integration', 'heterodyning', 'mode-beating']"
Microwave photonics techniques have been introduced into the GNSS field and proved a promising means to enhance survey accuracy. Existing approaches pursue a single difference processing for the individual baseline calculation. The authors seek new ways to improve the survey accuracy by generalizing the system to network architecture and overcome practical issues in deployment by the introduction of optics switch. It is believed the work is worth known to colleagues working in this field.,"['Global navigation satellite system', 'Receivers', 'Antenna measurements', 'Optical switches', 'Computer architecture', 'Antennas', 'Microwave measurement']","['GNSS-over-fiber', 'network adjustment', 'structural deformation monitoring']"
"In the optical communication systems, the optical spectrum (OS) provides useful informations for optical performance monitoring and optical link diagnosis. In this paper, we investigate the neural-network based OS analysis (OSA) techniques able to simultaneously recognize the OS and estimate the optical signal to noise ratio (OSNR), cascaded filtering distortion (CFD) and carrier wavelength drift (CWD). We demonstrate that, compared with the multi-task artificial neural network (MT-ANN) and convolutional neural network (MT-CNN), the proposed multi-task cascaded ANNs (CANN) and cascaded CNNs (CCNN) can greatly improve the OSA performance and accelerate the training process by exploiting specific features and loss functions for different tasks. The CCNN able to deal with the high-resolution OS (HOS) can further improve the OSA performance compared with the CANN. The averaged OS recognition accuracy and OSNR, CFD and CWD estimation errors obtained with the CCNN (CANN) for the 15 kinds of optical signals are 99.32% (97.07%), 0.36 (0.55) dB, 0.24 (0.32) and 0.04 (0.06) GHz, respectively, even when the various OS distortions are present. The proposed CANN and CCNN with a better versatility, higher OSA accuracy and faster convergence speed are promising enabling techniques for the future intelligent OSA systems.","['Optical noise', 'Optical distortion', 'Adaptive optics', 'Task analysis', 'Signal to noise ratio', 'Optical filters', 'Neurons']","['Optical spectrum', 'optical performance monitoring', 'convolutional neural networks', 'artificial neural networks', 'multi-task learning', 'spectrum analysis']"
This paper proposes multi-layer transmission for ultra-violet communication. The achievable rate and the signal detection are proposed. The proposed protocol is evaluated by both simulation and experimental results.,"['Channel estimation', 'Hidden Markov models', 'Optical scattering', 'Wireless communication', 'Signal detection', 'Nonlinear optics']","['NLOS scattering communication', 'superimposed transmission', 'hidden markov model', 'joint detection and decoding.']"
The manuscript discusses our research work in multi-parameter optimization of a shallow ridge InP-based traveling wave Mach-Zehnder modulator (MZM) for ultra-wide modulation bandwidth by velocity and impedance matching and microwave attenuation minimization. The device design based on the optimization methodology we propose provides a promising candidate for InP MZM designs exceeding 100 GBaud modulation speed for the next generation data center optical interconnect applications.,"['Optical waveguides', 'Indium phosphide', 'III-V semiconductor materials', 'Absorption', 'Optical polarization', 'Integrated optics', 'Optical design']","['High-speed', 'InP', 'Mach-Zehnder modulator', 'shallow ridge', 'traveling wave']"
"New optical approach for pigmented lesions detection using speckles. The paper explores implications of combining information that comes from multiple wavelengths together, to increase performance of statistical models that can distinguish different skin tissues. FP and FN decreased to less than 2%. Potentially noninvasive approach for skin cancer detection.","['Skin', 'Lesions', 'Pigmentation', 'Cameras', 'Speckle', 'Vibrations', 'Correlation']","['Skin optical properties', 'pigmented lesions', 'tissue probing', 'ex-vivo', 'optics', 'speckle', 'lasers', 'optimization', 'machine learning']"
"Multi-wavelength imaging ability is important for bio-imaging, to obtain multi-modal information of biological activities. We propose a multi-wavelength super-resolution imaging method, employing the Bloch surface waves (BSWs) supported by one-dimensional photonic crystal as subwavelength structured illumination fields. Here 488 nm (blue), 532 nm (green), and 632.8 nm (red) are chosen as the illumination wavelengths, and a two-dimensional equilateral triangular grating is designed to couple the incident plane waves to the BSWs in the all-dielectric photonic crystal. The triangular grating ensures a more uniform resolution improvement along with whole lateral directions and provides better imaging quality compared with lattice grating. In our demonstration, the resolution improvements are above 2.4 fold for the three wavelengths, and lateral resolutions are below 120 nm in the Rayleigh criterion. Moreover, as the illumination device is composed of a periodic planar structure, the larger field of view is achievable. The proposed method could achieve multi-wavelength wide-field super-resolution surface imaging while maintaining high speed, good imaging quality and bio-compatibility.","['Lighting', 'Image resolution', 'Imaging', 'Cutoff frequency', 'Gratings', 'Diffraction', 'Surface waves']","['Photonic crystals', 'fluorescence microscopy', 'subwavelength structures', 'bloch surface waves']"
A frequency comb is used as a set of coherent local oscillators to downconvert and spectrally compress white light that has been periodically filtered by a Fabry–Perot etalon. Multiheterodyne detection allows white light spread across 100 GHz of optical spectrum to be compressed to 5 GHz of radio frequency (RF) bandwidth for electronic sampling on an oscilloscope. Correlations are observed at delays of up to 20 km with a minimum resolution of less than 1 mm. Calculations show that resolution may be easily increased by increasing etalon finesse and frequency comb bandwidth.,[],[]
1) The thickness of each layer of parylene C was changed to couple between different layers of metamaterials and to explore the corresponding spectra. 2) The structures of SRRs on each layer were changed from symmetric to asymmetric to investigate Fano resonances of the metamaterials. 3) The multilayer flexible metamaterial has potential application in the THz biomolecule sensing field.,"['Metamaterials', 'Films', 'Nonhomogeneous media', 'Substrates', 'Geometry', 'Gold']","['Polymers', 'Metamaterials', 'Terahertz', 'Resonance']"
"A multinary-signaling-based coded-modulation (CM) scheme is proposed, which is suitable for various applications ranging from multi-Tb/s to multi-Pb/s data rates, outperforming conventional CM schemes in terms of both spectral and energy efficiencies. The corresponding multinary signal constellation design algorithm is also proposed. Both 2-D and 3-D multinary-signaling-based CM schemes have been studied.","['Constellation diagram', 'Multiplexing', 'Parity check codes', 'Optical polarization', 'Optical modulation', 'Decoding']","['Microwave photonics communication', 'multinary signaling', 'coherent detection', 'coded modulation', 'low-density parity-check (LDPC) coding']"
"In this paper, we use mixed-period grooves to surround a subwavelength slit to realize multiple extraordinary transmittance peaks for transmitted light. The mixed-period grooves refer to a set of 1-D grooves arranged with particular groove pitches, which are formed by merging two sets of 1-D periodic grooves with similar geometries but mainly different groove periodicities. The finite-difference time-domain method was used to calculate the transmittance spectra for the proposed mixed-period slit-groove structure over the visible regime. The calculated spectra show that the mixed-period grooves could induce dual groove-generated extraordinary transmission peaks in the visible regime. We find that the mixed-period grooves can act as a grating coupler to excite surface plasmon polaritons at multiple incident wavelengths. Moreover, one approach has been presented to further boost the transmission at the dual groove-generated peaks.","['Metals', 'Optical surface waves', 'Apertures', 'Periodic structures', 'Surface waves', 'Corrugated surfaces', 'Educational institutions']","['Aperture transmission', 'gratings', 'subwavelength structures', 'surface plasmons']"
"We designed and fabricated a tellurite HBMOF based on the TBLZ glass. At 1062.7 nm three modes were emitted. The modal birefringence of the three modes was on the order of >10-5. A three-pair XPMI was obtained, and it disappeared/reappeared regularly with each 45° rotation of the HWP. This observation of multi-pair XPMI generation in the optical fiber May provide reference for the development of multi-wavelength fiber amplifiers and all-optical modulators.","['Optical fiber amplifiers', 'Modulation', 'Amplitude modulation', 'Optical fiber dispersion', 'Optical fiber polarization', 'Glass', 'Power generation']","['Tellurite high birefringence microstructured optical fiber', 'cross-phase modulation instability', 'deep normal dispersion regime']"
"Polarization nonreciprocal (PN) errors within a novel interferometric fiber-optic gyroscope (IFOG) configuration are investigated both theoretically and experimentally. Different from those conventional IFOGs, here, two orthogonal polarizations coexist, and light can travel through multiple paths. The PN errors of individual paths possess opposite signs and, thus, can be effectively canceled out through a multiple optical compensation process. As experimentally demonstrated, the long-term stability of IFOG has been remarkably improved. From the perspective of optical compensation, the concept of “reciprocity” can be understood in a more generalized way.","['Adaptive optics', 'Optical polarization', 'Angular velocity', 'Optical fibers', 'Optical interferometry', 'Coils']","['Fiber-optic gyrocope', 'optical compensation']"
"In order to obtain the high-power THz radiation of PCA, on the basis of classic power synthesis technology and THz TDS technique, a four PCAs power synthesis system was built successfully. Through two, three, and four channel PCA synthesis experiments and comparison of THz TDS peaks, as well as the radiated power peaks before and after synthesis, the THz power synthesis effect was verified. This power synthesis technology can provide ultra-wideband THz radiation with high power output.","['Principal component analysis', 'Laser excitation', 'Laser beams', 'Delay lines', 'Pump lasers', 'Power lasers', 'Ultrafast optics']","['Terahertz', 'photoconductive antennas']"
"A novel technique to implement a multitap microwave photonic filter with positive and negative coefficients based on the inherent birefringence in a \hbox{LiNbO}_{3} phase modulator is proposed and demonstrated. In the proposed filter, a microwave signal is applied to the phase modulator and an optical polarizer is connected at the output of the phase modulator to perform polarization interference and phase-modulation to intensity-modulation (PM–IM) conversion. Thanks to the inherent birefringence in the \hbox{LiNbO}_{3} crystal, a \pi phase shift is obtained by adjusting the wavelength spacing between two adjacent wavelengths, which leads to the generation of a positive coefficient and a negative coefficient. An equivalent experiment is performed. Four-tap and six-tap microwave photonic filters with positive and negative coefficients are experimentally demonstrated. The reconfigurability of the four-tap and six-tap microwave photonic filters is also investigated.","['Microwave filters', 'Microwave photonics', 'Phase modulation', 'Optical fiber filters', 'Finite impulse response filters']","['Microwave photonics', 'microwave photonic filter', 'birefringence', 'phase modulator', 'polarization interference']"
"Focusing and leveling system(FLS) is one of the key parts in optical lithography. Different from traditional methods, our method use grating as mark and introduce Moiré effect in the measurement. Furthermore, we analyze the frequency feature of the fringe quantitatively and improve the phase analysis to extract the fringe phase with higher precision. As a result, our method can measure the wafer height with higher precision ±10nm.","['Gratings', 'Lenses', 'Charge coupled devices', 'Lithography', 'Detectors', 'Frequency measurement', 'Phase measurement']","['Lithography', 'grating']"
"The technique to fabricate nanostructures with high resolution is of crucial importance to nanosciences and nanotechnology. This paper presented a nonconventional method to fabricate metallic nanobowl arrays via the conglutination process, which relied on the high adhesive material to “stick” nanostructures. The ultraviolet (UV)-curable thiol-ene had low viscosity and was cured under UV light to form a cross-linked polymer with high Young's modulus and high surface energy via “click chemistry,” which was used as the adhesive material to firmly stick nanostructures from the mold. By using the method, a self-assembly polystyrene (PS) sphere template with a metallic layer was stuck by the cross-linked thiol-ene polymer from the substrate. After removing the PS spheres, the metallic nanobowl structure with the thiol-ene substrate was achieved. In this paper, we fabricated gold nanobowl arrays composed of nanoheaves with the average diameter of ca. 60 nm between nanobowls, which verified the feasibility of the fabrication method.","['Polymers', 'Substrates', 'Gold', 'Arrays', 'Films', 'Nanostructures', 'Fabrication']","['Metallic nanobowl array', 'conglutination process', 'cross-linked polymer']"
"We demonstrate blue phase liquid crystal films refilled with different nematic liquid crystals. The effects of birefringence and average refractive index of refilled nematic liquid crystals on the reflection properties such as reflectance, central wavelength and linewidth of photonic band have been investigated. The temperature effect on reflectance and central wavelength has been studied.","['Liquid crystals', 'Films', 'Reflection', 'Refractive index', 'Liquid crystal displays', 'Temperature', 'Reflectivity']","['Photonic materials', 'photonic crystals']"
A narrow-strip single-longitudinal-mode gain-coupled DFB laser operating at 67x nm was demonstrated. A novel micro-scale regrowth-free gain-coupled grating with an island-like shape without nanoscale gratings was fabricated by i-line lithography only. The performance of the device is good. Our easily fabricated devices have great potential as light sources in many applications such as lithium atom detectors.,"['Laser modes', 'Distributed feedback devices', 'Anodes', 'Surface emitting lasers', 'Lithography']","['Semiconductor laser', 'gain-coupled', 'distributed-feedback', 'continuous tunability']"
"Terahertz vortex beams need to be developed for supporting new applications in fundamental sciences. In this paper, a novel and feasible scheme is presented for generation of helically microbunched electron beam for the emission of terahertz (THz) vortex pulses. In the scheme, a seed laser pulse with longitudinal and azimuthal modulation is firstly produced by optical beating of dual-vortex pulses. Through the laser-electron interaction, such a complex profile of laser can be converted to a periodically azimuth-dependence energy modulation in the electron beam, which finally forms a helical microbunching structure in the beam after a dispersion section. Then, this electron beam is applied to emit THz vortex beams and its quantum number can be continuously tuned by changing the topological charges of the optical laser pulses. This approach is suited to conventional accelerator system consisted of a modulator and a chicane. We expect this presentation can access to new researches in THz science.","['Laser beams', 'Optical vortices', 'Optical polarization', 'Optical pulses', 'Modulation', 'Electron beams', 'Polarization']","['Electron beams', 'particle beam handling', 'terahertz radiation', 'undulators']"
"Silicon carbide (SiC) is widely used in abrasives, heating devices, light emitting diodes and high-power electronics, because of its unique physical-chemical properties including high hardness, high melting point, excellent thermal conductivity, and wide bandgap. In recent years, its color centers have also been used as potential sources of single photons. Given that borides and carbides are refractory materials, we decided to study a heterostructure formed by an n-doped silicon carbide substrate and a layer of tantalum monoboride (TaB) for near ultraviolet (UV) photodetection. It is shown that the addition of TaB creates a rectifying device that can handle currents higher than 300 mA, showing its potential for high-power optoelectronic devices. The detector also has a high responsivity of 2.9 A/W at the free-space wavelength of 405 nm and a fast frequency response of 610 kHz. The high performance of the detector is attributed to the high thermal and electrical conductivity, large bandgap of SiC, and its moderately close match in atomic arrangement with TaB. Such heterostructure offers a simple method to produce high-performance near UV photodetectors operating under hard conditions such as high power, high temperature and corrosive or oxidizing environments.","['Silicon carbide', 'Tantalum', 'Substrates', 'Photonic band gap', 'Measurement by laser beam', 'Photodetectors', 'Conductivity']","['Silicon carbide', 'ultraviolet response', 'tantalum boride', 'photodetector']"
