abstracts,ieee_keywords,author_keywords
"Future optical networks will require the implementation of very high capacity (and therefore spectral efficient) technologies. Multi-carrier systems, such as Orthogonal Frequency Division Multiplexing (OFDM) and Coherent WDM (CoWDM), are promising candidates. In this paper, we present analytical, numerical, and experimental investigations of the impact of the relative phases between optical subcarriers of CoWDM systems, as well as the effect that the number of independently modulated subcarriers can have on the performance. We numerically demonstrate a five-subcarrier and three-subcarrier 10-GBd CoWDM system with direct detected amplitude shift keying (ASK) and differentially/coherently detected (D) phase shift keying (PSK). The simulation results are compared with experimental measurements of a 32-Gbit/s DPSK CoWDM system in two configurations. The first configuration was a practical 3-modulator array where all three subcarriers were independently modulated, the second configuration being a traditional 2-modulator odd/even configuration, where only odd and even subcarriers were independently modulated. Simulation and experimental results both indicate that the independent modulation implementation has a greater dependency on the relative phases between subcarriers, with a stronger penalty for the center subcarrier than the odd/even modulation scheme.","['Optical filters', 'Optical transmitters', 'Crosstalk', 'Optical receivers', 'Optical crosstalk', 'Optical modulation', 'OFDM']","['Optical fiber communication', 'optical modulation', 'phase modulation']"
"The structure of the proposed twist sensor is more simple and compact as the incident mode of TFBG, LP11 core mode, is polarization dependent without polarizer. Because of the opposite variation tendency of LP11 and LP21 core modes participating in twist sensing, the sensor has higher sensitivity to twist. The mode transformation efficiency of LPG achieves 96.8%. The effect of LP01 mode that purify the mode content in each resonance wavelength is reduced.","['Optical fiber sensors', 'Optical fiber polarization', 'Fiber gratings', 'Couplings', 'Indexes']","['Fiber optics', 'twist sensor', 'tilted fiber Bragg grating', 'long period grating']"
"We propose a polarization beam splitter (PBS) based on cascaded Mach-Zehnder interferometers (MZIs) and two simple filters. The PBS has a record bandwidth (for extinction ratio > 20 dB, loss < 0.5 dB over 310 nm and loss < 1 dB over 350 nm for both TE and TM polarizations) and can be fabricated with existing nanometer-scale fabrication techniques. The broad bandwidth ensures that the proposed PBS can play important role in the field of optical communication and sensing.","['Couplings', 'Erbium', 'Bandwidth', 'Transmission line matrix methods', 'Symmetric matrices', 'Indexes', 'Silicon']","['Polarization beam splitter (PBS)', 'sub-wavelength grating (SWG)', 'anisotropic metamaterial', 'ultra-broadband']"
"A polarization beam splitter on silicon-on-insulator platform is proposed and demonstrated experimentally employing a sharp bent directional coupler. The coupling length and footprint of the PBS are 0.764 μm and 1.5 μm × 1.3 μm, respectively. The measured excess loss is less than 1 dB, and extinction ratio is 15-20 dB for TM polarization.The measured excess loss is less than 2 dB, and extinction ratio is 15-16 dB for TE polarization in a wavelength range from 1540 nm to 1580 nm.","['Optical waveguides', 'Couplings', 'Optical filters', 'Silicon', 'Optical device fabrication', 'Gratings']","['Waveguides', 'waveguide devices']"
"Future high-performance computers require optical interconnects with aggregated Exa-Byte/s data transport. Densely packed arrays of vertical-cavity surface-emitting lasers (VCSELs) might present the only feasible technical solution. The high-speed properties of semiconductor lasers, however, are strongly affected by their operating temperature. Thermal crosstalk becomes dominant when densely packed arrays of high-speed VCSELs are required. In this paper, we derive the maximum bandwidth of future VCSEL-based optical interconnects from the influence of device heating occurring in high-speed VCSEL arrays. Furthermore, we estimate the scalability of this technology and address the challenges. From our calculations we obtain, that VCSEL arrays are scalable from a bandwidth density of 100 Gbps/mm 2 with today's devices up to a technological limit of 15 Tbps/mm 2 .","['Vertical cavity surface emitting lasers', 'Optical interconnections', 'Bandwidth', 'Servers', 'Heat sinks', 'Scalability']","['Vertical-cavity surface-emitting laser (VCSEL)', 'optical interconnects', 'energy efficiency', 'high-performance computing', 'VCSEL arrays', 'scalability']"
"The phase difference and powers of the upper bands and lower bands of the modulated signal are fully used measure the value of Doppler frequency shift as well as the direction in the proposed scheme. The error is within 5×10-6Hz and measurement is independent on the carrier frequency, so it can be tuned in large range. If a DWDM with larger bandwidth is used, the measurement range will be larger. The scheme features easy implementation since only one external modulator is employed.","['Frequency measurement', 'Frequency modulation', 'Microwave measurement', 'Amplitude modulation', 'Photonics', 'Wavelength division multiplexing']","['Doppler frequency shift (DFS)', 'microwave photonics', 'carrier suppressed double sidebands modulation (CS-DSB)', 'wide frequency range']"
"We demonstrate a practical 2×80 Gbit/s dense wavelength division multiplexing (DWDM) bidirectional short-range optical wireless link. The measured power penalties for the bidirectional transmission are less than 0.8 and 0.2 dB compared to the back-to-back link and the unidirectional transmission system, respectively. We also practically evaluate the impact of the offset angles between the optical transmission path and the building windows. The result shows that the power penalty is as small as 0.3 dB. This technology offers a great potential for applications in building-to-building inter-transmission as part of local/wide area networks.","['Optical fibers', 'Optical fiber communication', 'Wavelength division multiplexing', 'Optical receivers', 'High-speed optical techniques', 'Bit error rate']","['Optical wireless', 'free space optics', 'bidirectional transmission', 'wavelength division multiplexing']"
"We report on the actively mode-locked and relaxation-oscillation-modulated 2- μm all-fiber laser, using an electronic optical phase modulator with fiber pigtail. Linear-cavity and ring-cavity fiber lasers with Tm-doped fiber were set up with a center wavelength around 1.95 μm. Actively mode-locked stable pulse train was generated with a repetition rate of 11.884 MHz (linear cavity) and 12.099 MHz (ring cavity), and the duration of the pulse was 816 ps and 446 ps, respectively. The stable pulse train with a duration of 5.885 μs and a repetition rate of 4-18 kHz was generated by actively modulating the relaxation oscillation of the linear-cavity fiber laser. Similar results for the ring-cavity fiber laser were 1.554 μs and 6-26 kHz, respectively. All the stable pulse trains' energy fluctuations were less than 7%.","['Fiber lasers', 'Laser mode locking', 'Frequency modulation', 'Pump lasers', 'Laser excitation', 'Optical fiber couplers']","['Fiber lasers', 'infrared lasers', 'mode-locked lasers']"
"The presented optical interconnect overcomes socket scalability issues in Multisocket Server Boards based on an Arrayed Waveguide Grating Router (AWGR) to provide all-to-all direct socket connectivity. Previous demonstrations were limited in C-band and for a max. speed of 0.3 Gb/s. Proof-of-concept demonstration is shown here in O-band at 25 & 40 Gb/s by employing a Si RM, a Si 8 × 8 AWGR and a PD-TIA. The energy efficiency was estimated at 9.74 pJ/bit leading to >58% reduction compared to QPI.","['Sockets', 'Integrated circuit interconnections', 'Routing', 'Photonics', 'Optical fiber amplifiers', 'Optical interconnections', 'Optical transmitters']","['Optical interconnections', 'Wavelength routing', 'Silicon photonics', 'Photonic integrated circuits']"
"We present a high-quality bias-free quantum random number generator (QRNG) using photon arrival time selectively, in accordance with the number of photon detection events within a sampling time interval in attenuated light. It is well shown in both theoretical analysis and experimental verification that this random number production method eliminates both bias and correlation perfectly without more postprocessing and that the random number can clearly pass the standard randomness tests. We fulfill theoretical analysis and experimental verification of the method whose rate can reach up to 45 Mb/s.","['Photonics', 'Lighting', 'Bit rate', 'Field programmable gate arrays', 'Registers', 'Educational institutions', 'Generators']","['Quantum cryptography', 'Random number', 'Photon arrival time']"
We propose a polarization beam splitter (PBS) utilizing a hybrid plasmonic Y-branch on the SOI platform. The working principle of the device is different from the reported PBSs. It has a simplified and compact structure that is wavelength insensitive. A compact footprint of 5 × 1.8 μm2 and an ultrabroad bandwidth of 285 nm within a crosstalk less than -10 dB are numerically demonstrated. It provides an alternative solution to build the PBS for applications in integrated photonic circuits.,"['Silicon', 'Plasmons', 'Bandwidth', 'Optical waveguides', 'Erbium', 'Strips', 'Photonics']","['Integrated optics devices', 'polarization-selective devices', 'plasmonics']"
"In this paper, an SPR sensor based on a dual-groove PCF for refractive index (RI) detection with a wide measurement range and high sensitivity is theoretically investigated. Numerical results show that the proposed sensor has a maximum wavelength sensitivity (WS) of 6800 nm/RIU and maximum amplitude sensitivity (AS) of 5440 RIU'1 for x polarization in a wide RI range of 1.25~1.43, and for y polarization, it has a maximum WS of 13200 nm/RIU and AS of 3465 RIU'1 in the range of 1.39~1.43.","['Sensitivity', 'Gold', 'Silicon compounds', 'Titanium dioxide', 'Surface plasmons', 'Refractive index', 'Photonic crystal fibers']","['Refractive index', 'photonic crystal fiber', 'surface plasmon resonance', 'ultra-wide range', 'high-sensitivity']"
"In this paper, we consider an outdoor visible light communication system, in which on-off keying (OOK) modulation is utilized through an atmospheric turbulence-induced slow-fading channel. A new fast blind detection algorithm is proposed by following the generalized likelihood ratio test (GLRT) principle. In addition, a block coding scheme is presented to solve the unique identification issue and, thus, the error floor problem.","['Detection algorithms', 'Fading', 'Light emitting diodes', 'Complexity theory', 'Bit error rate', 'Signal to noise ratio', 'Algorithm design and analysis']","['Visible light communication (VLC)', 'blind channel estimation', 'log-normal fading channel', 'Rayleigh fading channel']"
"A new and simple method based on the frequency-sweep method for measuring the frequency response of broadband optoelectronic devices is demonstrated. The electro-absorption modulator (EAM) can function as both modulator and receiver with the same frequency response. With this property, the frequency responses of a distributed feedback (DFB) laser at different bias currents were measured from dc to 20 GHz by the method. The results were quite identical with the results measured by the frequency-sweep method with broadband photodetector. Besides, the measurement bandwidth is not limited by the bandwidths of the devices, and the results are not influenced by the bandwidths of the EAM or other devices.","['Frequency measurement', 'Receivers', 'Frequency modulation', 'Photodetectors', 'Measurement by laser beam', 'Frequency response']","['Broadband devices', 'DFB laser', 'electronic-absorption modulator', 'frequency response']"
This is the first calibration-free 1f wavelength modulation spectroscopy (WMS) technique for gas species parameter measurement that uses the magnitude of the 1f-WMS signal which is the strongest of the WMS signals. The higher sensitivity of this technique and its immunity to the non-linearity of the system would be very useful for researchers doing spectroscopic gas measurements in harsh environments such as in combustion measurements.,"['Harmonic analysis', 'Measurement by laser beam', 'Gas lasers', 'Random access memory', 'Frequency modulation', '1/f noise']","['Wavelength modulation spectroscopy', 'Calibration-free TDLS', '1 ${f}$ -WMS']"
"Dimming control is an essential function for visible light communication. Conventional studies focus on single domain (including signal domain and spatial domain) adjustment to achieve varied dimming levels. This paper proposes to simultaneously utilize multi-domain resources to achieve the dimming function. Since another degree of freedom is added for dimming control, the performance of this joint design outperforms conventional studies, which is verified by simulation results.","['Light emitting diodes', 'OFDM', 'Optical receivers', 'Modulation', 'High definition video']","['Bit error rate', 'dimming control', 'orthogonal frequency division multiplexing', 'visible light communication.']"
"In this paper, we propose and experimentally demonstrated a novel passive optical network access architecture based on orbital angular momentum (OAM) multiplexing. Multiple data channels are multiplexed by orthogonal OAM modes on the same wavelength to achieve efficient utilization of bandwidth resources. Twenty OAM modes, with each mode carrying 10-Gb/s on-off keying signal, are transmitted over 0.4-m free-space optics link. The bit error ratio (BER) performances of all data channels can be under a 3.8 × 10 -3 enhanced forward error correction limit. The experimental results show the potentiality of the proposed architecture for providing user access with flexibility and bandwidth efficiency in future ultrahigh-capacity passive optical networks.","['Passive optical networks', 'Multiplexing', 'Optical fibers', 'Optical reflection', 'Optical filters', 'Optical receivers']","['Free-space optical communication (FSO)', 'Multiplexing Orbital angular momentum (OAM)']"
"Easy-to-compute analytical BER expressions are derived for SIM-BDPSK FSO system with multiple photodiodes and MRC. The derived expressions are very general because athospheric turbulence is modeled by M-distribution, taking into account multiple scattered components. Our primary aim is to examine the effects of the component scattered to the receiver by off-axis eddies on average BER for different turbulence conditions and pointing errors standard deviations.","['Atmospheric modeling', 'Optical receivers', 'Optical transmitters', 'Laser beams', 'Bit error rate', 'Adaptive optics']","['Atmospheric turbulence', 'binary differential phase-shift keying (BDPSK)', 'bit error rate (BER)', 'free-space optics (FSO)', 'M $\\acute{{\\rm {a}}}$ laga ( $ \\mathcal {M}$ ) distribution', 'maximal-ratio combining (MRC)', 'pointing errors.']"
"We review the most important achievements published in 2012 in the field of lab-on-a-chip (LOC) and optical biosensors. We will specially focus on optical label-free biosensors and their implementation into lab-on-a-chip platforms, with an emphasis on manuscripts demonstrating bioanalytical applications.","['Biosensors', 'Transducers', 'Optical sensors', 'Biomedical optical imaging', 'Optical surface waves', 'Optical resonators']","['Biosensors', 'integrated nanophotonic systems', 'waveguide devices']"
1-A tunable THz polarizing beam splitter (PBS) is proposed based on a graphene-embedded quarter-wave stack with a central defect layer of air. 2-It is shown that a new kind of Brewster angle is found at the low THz frequencies due to the existence of the graphene nano-layers. 3- Our investigations reveal that the high transmission extinction ratio (> 200 dB) for TM waves with frequency f < 2 THz is achieved by increasing the chemical potential.,"['Graphene', 'Optical device fabrication', 'Optical polarization', 'Laser beams', 'Optical sensors', 'Dielectrics']","['Polarizing beam-splitter', 'defective photonic crystal', 'graphene nano-layers', 'extinction ratio', 'degree of polarization']"
"The narrow field of view (FOV) limits the application of a holographic waveguide structure in the augmented reality display. The FOV in broadband spectrum HWDs was discussed systematically. The parameters of a volume grating are studied to reveal the relativities between the FOV and these parameters. The optimized scheme is proposed to achieve the largest FOV. To further enlarge the FOV, a multilayered grating structure is applied and a rigorous simulation model is built to verify it.","['Gratings', 'Optical waveguides', 'Refractive index', 'Broadband communication', 'Diffraction', 'Reflection', 'Laser beams']","['Field of view', 'volume holographic grating', 'holographic waveguide display.']"
"An optical RAM row access gate followed by a column address selector for wavelength-division-multiplexing (WDM)-formatted words employing a single semiconductor optical amplifier-Mach-Zehnder interferometer (SOA-MZI) is presented. RAM row access is performed by the SOA-MZI that grants random access to a 4-bit WDM-formatted optical word employing multiwavelength cross-phase-modulation (XPM) phenomena, whereas column decoding is carried out in a completely passive way using arrayed waveguide grating. Proof-of-concept experimental verification for both positive and negative logic access is demonstrated for 4 × 10 Gb/s optical words, showing error-free operation with only 0.4-dB-peak-power penalty and requiring a power value of 25 mW/Gb/s.","['Random access memory', 'Adaptive optics', 'Optical attenuators', 'Optical amplifiers', 'Optical interferometry', 'Optical pulses', 'Optical fibers']","['Mach–Zehnder interferometer', 'optical memory', 'semiconductor optical amplifier (SOA)', 'optical signal processing']"
"A compact, broadband and low-loss PBS based on an asymmetricaldirectional coupler consisting of an amorphous silicon (a-Si) nanowire assisted LN strip WG and a normal LN strip WG. We show for the first time that a-Si nanowires can be used to realize compact PBSs with excellent performance on the LNOI platform. Most importantly, our device is easy to fabricate due to the sample structure with large feature sizes and good fabrication tolerances.","['Couplings', 'Fabrication', 'Broadband communication', 'Optical waveguides', 'Strips', 'Silicon', 'Directional couplers']","['Asymmetric directional coupler', 'lnoi', 'polarization beam splitter']"
"We propose an ultrasmall plasmonic cavity index sensor based on double metal disks, in which a plasmonic mode with a wavelength (λ 0 ) of 1550 nm can be confined. By carefully reducing the radius (R) and gap thickness (t), the cavity can be reduced to a size of R = 744 nm and t = 20 nm, achieving a deep subwavelength-scale sensing volume of 0.0093 λ 0 3 , while keeping the same wavelength. The figure of merit of the index sensor has a maximum value of 80 with a high sensitivity (1160 nm per refractive index unit) and narrow linewidth (14.8 nm).","['Cavity resonators', 'Plasmons', 'Sensors', 'Refractive index', 'Q factor', 'Sensitivity', 'Nanotechnology', 'Indexes']","['Plamsmonics', 'nanocavity', 'index sensor']"
"This paper is focused on fiber design to suppress cross-talk between spatial modes. This fiber design lifts the degeneracy between all spatial modes, thereby reducing the required MIMO blocks to a dimension of 2x2. We believe that this fiber design represents a significant improvement for implementation of mode-division multiplexing links with reduced MIMO.","['Optical fiber polarization', 'MIMO communication', 'Indexes', 'Refractive index', 'Optical fiber dispersion', 'Crosstalk']","['Fiber design', 'space division multiplexing', 'few mode fiber']"
"A tunable single-polarization filterbased on liquid filled and silver-coated PCF is designed. It can first time to realizethe filtering at 1310 nm and 1550 nm bands simultaneously in two orthogonal polarization states to our best knowledge. The confinement loss of unwanted mode can reach up to 53.1 dB/cm and 305.1 dB/cm with another mode 0.8 dB/cm and 2.4 dB/cm, respectively.The crosstalk is utilized to evaluate the performance and the silver layer effects are investigated.","['Silver', 'Optical fiber communication', 'Filling', 'Optical fiber filters', 'Optical fiber polarization', 'Filtering']","['Tunable single-polarization filter', 'photonic crystal fiber', 'crosstalk.']"
"In directly modulated vertical cavity surface-emitting laser (DM-VCSEL)-based, end-to-end real-time, 11.25-Gb/s optical orthogonal frequency division multiplexing (OOFDM) systems utilizing legacy OM1/OM2 multimode fibers (MMFs), as well as simple intensity-modulation and direct-detection (IMDD) detailed experimental explorations, are undertaken, for the first time, for the effectiveness of various optical launching conditions, including center launching and conventional offset launching in maximizing the transmission distances of the legacy MMF systems. It is shown that, in the aforementioned legacy MMF systems, center launching enables an adaptive power-loaded OOFDM transmission at a raw signal bit rate of 11.25 Gb/s over an unprecedented distance of 2000 m with an optical power penalty as low as 0.8 dB. When center launching is replaced by conventional offset launching, the transmission distance of the legacy MMF system is reduced to 300 m, and the corresponding optical power penalty is increased to 2.3 dB. Comparisons of measured maximum achievable transmission distances of various MMF IMDD system configurations subject to different launching conditions show that DM-VCSEL-based, adaptive power-loaded OOFDM at center launching is a viable and cost-effective solution for use in legacy MMF systems. This work may have great potential for upgrading installed MMF local area networks to 10 Gb/s and beyond.","['Optical fibers', 'OFDM', 'Transceivers', 'Real time systems', 'High speed optical techniques', 'Vertical cavity surface emitting lasers']","['Directly modulated vertical cavity surface-emitting lasers (DM-VCSELs)', 'fiber optics systems', 'optical modulation and orthogonal frequency division multiplexing (OFDM)']"
"We present ZnO-channel thin-film transistors with actively tunable photocurrent in the visible spectrum, although ZnO band edge is in the ultraviolet. ZnO channel is deposited by atomic layer deposition technique at a low temperature (80∘C), which is known to introduce deep level traps within the forbidden band of ZnO. The gate bias dynamically modifies the occupancy probability of these trap states by controlling the depletion region in the ZnO channel. Unoccupied trap states enable the absorption of the photons with lower energies than the bandgap of ZnO. Photoresponse to visible light is controlled by the applied voltage bias at the gate terminal.","['Zinc oxide', 'Electron traps', 'Thin film transistors', 'Absorption', 'Photonics', 'Photonic band gap', 'Logic gates']","['Metal oxide', 'tunable', 'transparent oxide', 'visible', 'defects', 'traps', 'phototransistor', 'TFT', 'optoelectronic materials', 'oxide materials']"
"An electrodispensing fabrication process is introduced in this work for the fabrication of microspheroid photonic elements. The fabrication process is suitable for in situ patterning of microdroplet spheroids whose optical responses can be tailored for use in on-chip focusing or retroreflecting. Theoretical ray-based and wave-based analyses are used to characterize the optical responses of these microspheroid systems. Design-based details are extracted from these theoretical conclusions, and the electrodispensing fabrication process needed to pattern the structures is presented. Polymer microspheroids with diameters down to 150 μm and contact angles up to 160° are fabricated, and the focusing/retroreflecting characteristics of these structures are experimentally characterized.","['Polymers', 'Fabrication', 'Optical refraction', 'Optical reflection', 'System-on-a-chip']",['Photonic integrated circuits light deflectors optical device fabrication optical refraction optical reflection optical polymers']
"It is theoretically found that by adding a thin silicon layer (35 nm) on top of our previously proposed surface plasmon interference (SPI) biosensor in silicon on insulator (SOI), a sensitivity enhancement of up to 2500 nm/refractive index units (RIUs) for short sensors can be obtained. At the same time, the corresponding figure of merit (FOM) is as high as 237 (RIU -1 ). This improvement is caused by the reduction in group index difference between the two interfering modes.","['Sensors', 'Sensitivity', 'Plasmons', 'Refractive index', 'Silicon', 'Optical interferometry', 'Surface waves']","['Surface plasmon interferometer', 'silicon-on-insulator biosensors']"
We provide experimental evidence for coherent absorption in periodic thin films. This confirms predictions that guided-mode resonance effects in thin films are useful for devices applying coherent perfect absorption.,[],[]
"The wavelength tunability of all-normal-dispersion (ANDi) ytterbium (Yb)-doped mode-locked fiber laser is experimentally investigated, where the laser is mode-locked by nonlinear polarization rotation and the wavelength is adjusted by an intracavity tunable filter. The influences of pump power, gain fiber length, and cavity length (i.e., repetition rate) on the mode-locking wavelength and output spectrum are investigated. It is found that the tunable range of mode-locking wavelength depends on the length of the Yb-doped fiber, as well as the cavity loss, and is independent of the cavity length. Mode-locking in a longer wavelength regime can be obtained by increasing the gain fiber length, although the length depends on the cavity loss. Moreover, the effects of pump power, central wavelength, Yb-doped fiber length, and cavity length on other output parameters are discussed. The variation range of pump power to keep the mode-locking status is also analyzed. We find that the pump power range for keeping the mode-locking status decreases, and the typical output pulsewidth increases dramatically as the repetition rate decreases. Guidelines for designingANDi Yb-doped mode-locked fiber lasers are proposed.","['Optical fiber polarization', 'Fiber lasers', 'Laser mode locking', 'Optical fiber dispersion', 'Pump lasers', 'Optical fiber couplers', 'Cavity resonators']","['Mode-locked fiber lasers', 'all-normal dispersion', 'Yb-doped fiber laser', 'tunable lasers']"
"The motivation of this paper was to fabricate, using a new low-cost method, a large area of polymer microring resonators with a minimum number of process steps operating in the very near infrared region (900 nm). Our optimized fabrication method results in generating high-quality devices with Q factors up to 39 000 and finesses up toF∼14.","['Optical resonators', 'Polymers', 'Optical device fabrication', 'Q-factor', 'Optical waveguides', 'Lithography']","['Hybrid polymer photonic device', 'UV-nanoimprint', 'optical waveguides', 'racetrack microring resonator']"
"Annealing-insensitive black silicon with high absorption belowthe silicon bandgap has been achieved by femtosecond laser irradiation. The decreaseofinfrared absorption ofblack silicon is less than 10% @2 μm afterthermalannealing.Using solid state phosphorus as a diffusion source offemtosecondlaserdopingis anovelty of our work. Especially, the contributionsof infraredabsorption resource for P-doped black silicon havebeen distinguishedin this paper.","['Annealing', 'Silicon', 'Absorption', 'Substrates', 'Lasers', 'Phosphorus', 'Measurement by laser beam']","['Femtosecond laser', 'phosphorous doping', 'black silicon', 'infrared absorption.']"
"We propose a novel and simple scheme for high-frequency photonic vector millimeter-wave (mm-wave) signal generation based on photonic frequency doubling enabled by a single directly modulated laser (DML), precoding, and analog frequency upconversion. The introduction of a DML avoids the need for an external optical modulator and, thus, simplifies the architecture and reduces the cost. The adoption of analog frequency upconversion effectively overcomes the bandwidth limitation of the current commercially available digital-to-analog converters (DACs) and, thus, increases the attained carrier frequency of the generated vector mm-wave signal. Based on our proposed scheme, we experimentally demonstrate the generation of a 40-GHz quadrature phase-shift keying (QPSK)-modulated vector mm-wave signal. The generated 40-GHz QPSK-modulated vector mm-wave signal can be delivered over a 0.5-m wireless distance with up to a 4-GBd rate and a bit error ratio (BER) less than the hard-decision forward-error-correction (HD-FEC) threshold of 3.8 × 10 -3 .","['Frequency modulation', 'Photonics', 'Phase shift keying', 'Optical modulation', 'Wireless communication', 'Optical harmonic generation', 'Optical mixing']","['Photonic vector signal generation', 'directly modulated laser (DML)', 'phase precoding', 'frequency doubling', 'quadrature phase shift keying (QPSK)']"
"We reported a gas pressure sensor based on CO 2 -laser-induced long-period fiber grating (LPFG) in an air-core photonic bandgap fiber (PBF). The LPFG was inscribed in an air-core PBF by the use of an improved CO 2 laser system with an ultraprecision 2-D scanning technique, which induced periodic collapses of air holes along the axis of the PBF. Such an LPFG could be used to develop a promising gas pressure sensor with a sensitivity of -137 pm/MPa. Moreover, a simplified fiber model with a relatively similar elastic response was developed to qualitatively study the gas pressure response of the LPFG inscribed in the air-core PBF. A simulated stress distribution along the LPFG revealed that the gas pressure leads to a stress concentration at the collapsed area of the air holes in the fiber cladding, which finally results in a resonant wavelength shift of the LPFG through an elastooptical effect.","['Optical fiber sensors', 'Fiber gratings', 'Optical fibers', 'Stress', 'Sensitivity']","['long period fiber gratings', 'CO2lasers', 'photonic bandgap fibers', 'gas pressure sensors']"
"We report numerical simulations on the high-order group-velocity-locked vector soliton (GVLVS) generation based on the fundamental GVLVS. The high-order GVLVS generated is characterized with a two-humped pulse along one polarization and a single-humped pulse along the orthogonal polarization. The phase difference between the two humps could be 180° It is found that, by appropriately setting the time separation between the two components of the fundamental GVLVS, the high-order GVLVS with different pulsewidth and pulse intensity could be obtained. Either type “1+2” or “2+2” high-order GVLVS could be obtained.","['Solitons', 'Optical fiber polarization', 'Optical fiber dispersion', 'Optimized production technology', 'Cavity resonators', 'Charge carrier processes']","['Fiber lasers', 'Solitons', 'Mode-locked lasers', 'Pules propagation']"
"In this work, a significantly simplified circular polarization ceramic antenna array is employed to generate orbital angular momentum (OAM) beams without the assistance of phase shifting device. Both the measured and simulated results demonstrate the proposed antenna array's excellent performance in generating standard OAM beams. This approach is believed to be a great progress in the generation of high-quality OAM beam.","['Antenna radiation patterns', 'Ceramics', 'Global Positioning System', 'Antenna measurements', 'Phased arrays']","['Ceramic antenna array', 'circular polarization', 'orbital angular momentum beam']"
"By heterodyning a seed chaos with local oscillators, thousands of chaos channels can be generated for MIMO RADAR application. This is the largest number of uncorrelated waveforms with infinite lengths that can be simultaneously generated up-to-date. Compared with conventional waveform-designing methods which require complicated optimization and digital-to-analog process, the generation with the proposed scheme can be in real-time and break the digital-to-analog bandwidth limitation.","['Chaos', 'MIMO', 'MIMO radar', 'Local oscillators', 'Radio frequency', 'Mixers']","['Semiconductor lasers', 'instabilities and chaos', 'heterodyne', 'radar']"
"A heavily germanium-doped (Ge-doped) silica fiber with a four-layer refractive index profile is proposed to obtain all normal flat dispersion property. The waveguide dispersion in the fiber can be modified by adjusting the fiber parameters, including the refractive indices and the core radiuses. As a result, the flat normal dispersion in the fiber can be obtained in the wavelength range of 1540-2600 nm, where the values of the dispersion slope are between -0.0058 and 0.03 ps/nm 2 /km. Furthermore, the numerical results show that the flat-top supercontinuum spectrum ranging from 1000 to 2600 nm can be generated by launching pump pulses at the wavelength of 1550 nm in the heavily Ge-doped fiber with a four-layer refractive index profile.","['Optical fiber dispersion', 'Silicon compounds', 'Optical fiber networks', 'Refractive index', 'Nonlinear optics', 'Optical fiber theory']","['Fiber nonlinear optics', 'supercontinuum generation', 'four-wave mixing']"
"We demonstrate a fabrication of freestanding semipolar (11–22) InGaN/GaN MQW LEDs emitting at 445 nm by the use of laser liftoff of the LEDs from a 50-μm- thick GaN layer grown on a patterned (10–12)r- plane sapphire substrate and removed the GaN grooves originating from the growth on PSS by chemical mechanical polishing. The bandwidth of the LEDs is in excess of 150 MHz at 20 mA and back-to-back transmission of 300 Mb/s, making these devices suitable for visible light communication applications.","['Light emitting diodes', 'Gallium nitride', 'Substrates', 'Power generation', 'Optical surface waves', 'Sea measurements', 'Optical reflection']","['Light-emitting diodes (LEDs)', 'optoelectronic materials', 'semipolar gallium nitride (GaN)', 'laser lift-off (LLO)', 'metal organic vapor phase epitaxy (MOVPE)']"
"In the proposed system, the key feature is that not only a high-frequency electrical signal is generated using a low-frequency microwave source in the transmitter, which helps to improve the range resolution, but also a high resolution is improved again by a factor of 2 in the receiver during the range and velocity measurement.","['Microwave photonics', 'Frequency modulation', 'Optical transmitters', 'Amplitude modulation', 'Optical polarization', 'Microwave measurement', 'Signal resolution']","['Microwave photonic', 'range and velocity measurement', 'high resolution', 'frequency doubling', 'LFM.']"
"We demonstrate a highly efficient, stable, and tunable dispersive wave (DW) emitted by the soliton in a tellurite microstructured optical fiber. The dependence of the generated DW properties on the average pump power is experimentally investigated. By using the 80-MHz pulse emitted from an optical parametric oscillator as the pump source, the DW from ~1626 to 1685 nm is obtained with the average pump power changing from ~250 to 440 mW at the pump wavelength of ~1760 nm. The conversion efficiency is over ~65%. The full width at half maximum (FWHM) of DW pulse at the center wavelength of 1626 nm is ~90 fs, which was measured by an intensity autocorrelator. The stable DW pulse can be used as a near-infrared femtosecond source.","['Solitons', 'Nonlinear optics', 'Optical fibers', 'Optical fiber dispersion', 'Ultrafast optics', 'Wavelength measurement']","['Dispersive wave', 'tellurite microstructured optical fiber (TMOF)', 'soliton']"
"All-optical signal processing techniques play an important role in fast on-chip optical communications. Here we propose a highly nonlinear multimode organic-silicon slot waveguide for all-optical logic operation. Owe to the proposed special waveguide structure, nonlinearity is intensively enhanced by the great optical field confinement in the gaps filled with highly nonlinear organic material. 1.28Tb/s hexadecimal addition and subtraction has been achieved.","['Optical signal processing', 'Ultrafast optics', 'Four-wave mixing', 'Integrated optics']","['Integrated optical devices', 'multimode waveguide', 'slot waveguide', 'organic material', 'four wave mixing', 'optical logic operation']"
"Conventional digital cameras record images in spatial domain while single-pixel imaging (SPI) measures them in temporal domain. Here we present a 4-pixels imaging scheme, which retrieves an image partially in space and partially in time, by adopting a quadrant detector in an SPI system. While yielding images with equal quality, this system is 4 times faster than a standard SPI system. Our work can be useful for applications where comprise between spatial and temporal domains is needed.","['Imaging', 'Detectors', 'Image reconstruction', 'Modulation', 'Sun', 'Information retrieval', 'Standards']","['Imaging systems', 'other imaging techniques']"
